"Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MY (kNm),MZ (kNm),Length (m)"
" 83/ 19/ 36 (C),-0.00,-0.00,28.83,9.74,-0.00,6.00"
" 83/ 19/ 37 (C),-0.00,-0.00,89.90,-160.84,-0.00,6.00"
" 83/ 19/ 38 (C),-0.00,-0.00,28.83,9.74,-0.00,6.00"
" 83/ 19/ 39 (C),-0.00,-0.00,89.90,-160.84,-0.00,6.00"
" 83/ 19/ 40 (C),-0.00,-0.00,56.27,-66.89,-0.00,6.00"
" 83/ 20/ 22 (C),-0.00,-0.00,-50.56,-47.31,0.00,6.00"
" 83/ 20/ 23 (C),-0.00,-0.00,-79.30,-74.77,0.00,6.00"
" 83/ 20/ 24 (C),0.00,0.00,-122.53,-280.76,-0.00,6.00"
" 83/ 20/ 25 (C),-0.00,0.00,10.36,145.41,-0.00,6.00"
" 83/ 20/ 26 (C),0.00,0.00,-122.53,-280.76,-0.00,6.00"
" 83/ 20/ 27 (C),-0.00,0.00,10.36,145.41,-0.00,6.00"
" 83/ 20/ 28 (C),0.00,-0.00,-109.05,-237.63,0.00,6.00"
" 83/ 20/ 29 (C),-0.00,-0.00,23.83,188.54,0.00,6.00"
" 83/ 20/ 30 (C),0.00,-0.00,-109.05,-237.63,0.00,6.00"
" 83/ 20/ 31 (C),-0.00,-0.00,23.83,188.54,0.00,6.00"
" 83/ 20/ 32 (C),0.00,-0.00,-82.98,-153.96,0.00,6.00"
" 83/ 20/ 33 (C),-0.00,-0.00,-21.90,41.92,0.00,6.00"
" 83/ 20/ 34 (C),0.00,-0.00,-82.98,-153.96,0.00,6.00"
" 83/ 20/ 35 (C),-0.00,-0.00,-21.90,41.92,0.00,6.00"
" 83/ 20/ 36 (C),-0.00,-0.00,-76.79,-134.14,0.00,6.00"
" 83/ 20/ 37 (C),-0.00,-0.00,-15.71,61.74,0.00,6.00"
" 83/ 20/ 38 (C),-0.00,-0.00,-76.79,-134.14,0.00,6.00"
" 83/ 20/ 39 (C),-0.00,-0.00,-15.71,61.74,0.00,6.00"
" 83/ 20/ 40 (C),-0.00,-0.00,-49.34,-46.10,0.00,6.00"
" 84/ 21/ 22 (C),-0.00,0.00,87.72,-85.81,0.00,6.00"
" 84/ 21/ 23 (C),-0.00,0.00,140.65,-138.32,0.00,6.00"
" 84/ 21/ 24 (C),-0.00,0.00,16.54,137.08,0.00,6.00"
" 84/ 21/ 25 (C),0.00,0.00,149.42,-289.09,0.00,6.00"
" 84/ 21/ 26 (C),-0.00,0.00,16.54,137.08,0.00,6.00"
" 84/ 21/ 27 (C),0.00,0.00,149.42,-289.09,0.00,6.00"
" 84/ 21/ 28 (C),-0.00,-0.00,21.11,122.41,-0.00,6.00"
" 84/ 21/ 29 (C),0.00,-0.00,154.00,-303.77,-0.00,6.00"
" 84/ 21/ 30 (C),-0.00,-0.00,21.11,122.41,-0.00,6.00"
" 84/ 21/ 31 (C),0.00,-0.00,154.00,-303.77,-0.00,6.00"
" 84/ 21/ 32 (C),-0.00,0.00,53.68,17.97,0.00,6.00"
" 84/ 21/ 33 (C),-0.00,0.00,114.75,-177.91,0.00,6.00"
" 84/ 21/ 34 (C),-0.00,0.00,53.68,17.97,0.00,6.00"
" 84/ 21/ 35 (C),-0.00,0.00,114.75,-177.91,0.00,6.00"
" 84/ 21/ 36 (C),-0.00,-0.00,55.78,11.23,-0.00,6.00"
" 84/ 21/ 37 (C),-0.00,-0.00,116.86,-184.66,-0.00,6.00"
" 84/ 21/ 38 (C),-0.00,-0.00,55.78,11.23,-0.00,6.00"
" 84/ 21/ 39 (C),-0.00,-0.00,116.86,-184.66,-0.00,6.00"
" 84/ 21/ 40 (C),-0.00,0.00,85.26,-83.32,0.00,6.00"
" 84/ 22/ 22 (C),-0.00,0.00,-99.32,-120.63,-0.00,6.00"
" 84/ 22/ 23 (C),-0.00,0.00,-159.37,-194.49,-0.00,6.00"
" 84/ 22/ 24 (C),-0.00,0.00,-165.25,-309.07,-0.00,6.00"
" 84/ 22/ 25 (C),0.00,0.00,-32.37,62.05,-0.00,6.00"
" 84/ 22/ 26 (C),-0.00,0.00,-165.25,-309.07,-0.00,6.00"
" 84/ 22/ 27 (C),0.00,0.00,-32.37,62.05,-0.00,6.00"
" 84/ 22/ 28 (C),-0.00,-0.00,-160.68,-296.28,0.00,6.00"
" 84/ 22/ 29 (C),0.00,-0.00,-27.80,74.83,0.00,6.00"
" 84/ 22/ 30 (C),-0.00,-0.00,-160.68,-296.28,0.00,6.00"
" 84/ 22/ 31 (C),0.00,-0.00,-27.80,74.83,0.00,6.00"
" 84/ 22/ 32 (C),-0.00,0.00,-128.11,-205.34,-0.00,6.00"
" 84/ 22/ 33 (C),-0.00,0.00,-67.04,-34.77,-0.00,6.00"
" 84/ 22/ 34 (C),-0.00,0.00,-128.11,-205.34,-0.00,6.00"
" 84/ 22/ 35 (C),-0.00,0.00,-67.04,-34.77,-0.00,6.00"
" 84/ 22/ 36 (C),-0.00,-0.00,-126.01,-199.47,0.00,6.00"
" 84/ 22/ 37 (C),-0.00,-0.00,-64.93,-28.89,0.00,6.00"
" 84/ 22/ 38 (C),-0.00,-0.00,-126.01,-199.47,0.00,6.00"
" 84/ 22/ 39 (C),-0.00,-0.00,-64.93,-28.89,0.00,6.00"
" 84/ 22/ 40 (C),-0.00,0.00,-96.53,-117.14,-0.00,6.00"
" 85/ 22/ 22 (C),0.00,-0.00,93.52,-113.96,-0.00,6.00"
" 85/ 22/ 23 (C),0.00,-0.00,150.01,-183.71,-0.00,6.00"
" 85/ 22/ 24 (C),0.00,0.00,35.62,55.18,0.00,6.00"
" 85/ 22/ 25 (C),0.00,0.00,142.49,-265.45,0.00,6.00"
" 85/ 22/ 26 (C),0.00,0.00,35.62,55.18,0.00,6.00"
" 85/ 22/ 27 (C),0.00,0.00,142.49,-265.45,0.00,6.00"
" 85/ 22/ 28 (C),0.00,-0.00,39.30,44.13,-0.00,6.00"
" 85/ 22/ 29 (C),0.00,-0.00,146.18,-276.50,-0.00,6.00"
" 85/ 22/ 30 (C),0.00,-0.00,39.30,44.13,-0.00,6.00"
" 85/ 22/ 31 (C),0.00,-0.00,146.18,-276.50,-0.00,6.00"
" 85/ 22/ 32 (C),0.00,0.00,65.49,-34.44,0.00,6.00"
" 85/ 22/ 33 (C),0.00,0.00,114.61,-181.81,0.00,6.00"
" 85/ 22/ 34 (C),0.00,0.00,65.49,-34.44,0.00,6.00"
" 85/ 22/ 35 (C),0.00,0.00,114.61,-181.81,0.00,6.00"
" 85/ 22/ 36 (C),0.00,-0.00,67.18,-39.51,-0.00,6.00"
" 85/ 22/ 37 (C),0.00,-0.00,116.30,-186.89,-0.00,6.00"
" 85/ 22/ 38 (C),0.00,-0.00,67.18,-39.51,-0.00,6.00"
" 85/ 22/ 39 (C),0.00,-0.00,116.30,-186.89,-0.00,6.00"
" 85/ 22/ 40 (C),0.00,-0.00,90.90,-110.66,-0.00,6.00"
" 85/ 23/ 22 (C),0.00,-0.00,-93.52,-113.96,-0.00,6.00"
" 85/ 23/ 23 (C),0.00,-0.00,-150.01,-183.71,-0.00,6.00"
" 85/ 23/ 24 (C),0.00,0.00,-146.18,-276.50,-0.00,6.00"
" 85/ 23/ 25 (C),0.00,0.00,-39.30,44.13,-0.00,6.00"
" 85/ 23/ 26 (C),0.00,0.00,-146.18,-276.50,-0.00,6.00"
" 85/ 23/ 27 (C),0.00,0.00,-39.30,44.13,-0.00,6.00"
" 85/ 23/ 28 (C),0.00,-0.00,-142.49,-265.45,0.00,6.00"
" 85/ 23/ 29 (C),0.00,-0.00,-35.62,55.18,0.00,6.00"
" 85/ 23/ 30 (C),0.00,-0.00,-142.49,-265.45,0.00,6.00"
" 85/ 23/ 31 (C),0.00,-0.00,-35.62,55.18,0.00,6.00"
" 85/ 23/ 32 (C),0.00,0.00,-116.30,-186.89,-0.00,6.00"
" 85/ 23/ 33 (C),0.00,0.00,-67.18,-39.51,-0.00,6.00"
" 85/ 23/ 34 (C),0.00,0.00,-116.30,-186.89,-0.00,6.00"
" 85/ 23/ 35 (C),0.00,0.00,-67.18,-39.51,-0.00,6.00"
" 85/ 23/ 36 (C),0.00,-0.00,-114.61,-181.81,0.00,6.00"
" 85/ 23/ 37 (C),0.00,-0.00,-65.49,-34.44,0.00,6.00"
" 85/ 23/ 38 (C),0.00,-0.00,-114.61,-181.81,0.00,6.00"
" 85/ 23/ 39 (C),0.00,-0.00,-65.49,-34.44,0.00,6.00"
" 85/ 23/ 40 (C),0.00,-0.00,-90.90,-110.66,-0.00,6.00"
" 86/ 23/ 22 (C),-0.00,-0.00,99.32,-120.63,-0.00,6.00"
" 86/ 23/ 23 (C),-0.00,-0.00,159.37,-194.49,-0.00,6.00"
" 86/ 23/ 24 (C),0.00,0.00,27.80,74.83,0.00,6.00"
" 86/ 23/ 25 (C),-0.00,0.00,160.68,-296.28,0.00,6.00"
" 86/ 23/ 26 (C),0.00,0.00,27.80,74.83,0.00,6.00"
" 86/ 23/ 27 (C),-0.00,0.00,160.68,-296.28,0.00,6.00"
" 86/ 23/ 28 (C),0.00,-0.00,32.37,62.05,-0.00,6.00"
" 86/ 23/ 29 (C),-0.00,-0.00,165.25,-309.07,-0.00,6.00"
" 86/ 23/ 30 (C),0.00,-0.00,32.37,62.05,-0.00,6.00"
" 86/ 23/ 31 (C),-0.00,-0.00,165.25,-309.07,-0.00,6.00"
" 86/ 23/ 32 (C),-0.00,0.00,64.93,-28.89,0.00,6.00"
" 86/ 23/ 33 (C),-0.00,0.00,126.01,-199.47,0.00,6.00"
" 86/ 23/ 34 (C),-0.00,0.00,64.93,-28.89,0.00,6.00"
" 86/ 23/ 35 (C),-0.00,0.00,126.01,-199.47,0.00,6.00"
" 86/ 23/ 36 (C),-0.00,-0.00,67.04,-34.77,-0.00,6.00"
" 86/ 23/ 37 (C),-0.00,-0.00,128.11,-205.34,-0.00,6.00"
" 86/ 23/ 38 (C),-0.00,-0.00,67.04,-34.77,-0.00,6.00"
" 86/ 23/ 39 (C),-0.00,-0.00,128.11,-205.34,-0.00,6.00"
" 86/ 23/ 40 (C),-0.00,-0.00,96.53,-117.14,-0.00,6.00"
" 86/ 24/ 22 (C),-0.00,-0.00,-87.72,-85.81,0.00,6.00"
" 86/ 24/ 23 (C),-0.00,-0.00,-140.65,-138.32,0.00,6.00"
" 86/ 24/ 24 (C),0.00,0.00,-154.00,-303.77,-0.00,6.00"
" 86/ 24/ 25 (C),-0.00,0.00,-21.11,122.41,-0.00,6.00"
" 86/ 24/ 26 (C),0.00,0.00,-154.00,-303.77,-0.00,6.00"
" 86/ 24/ 27 (C),-0.00,0.00,-21.11,122.41,-0.00,6.00"
" 86/ 24/ 28 (C),0.00,-0.00,-149.42,-289.09,0.00,6.00"
" 86/ 24/ 29 (C),-0.00,-0.00,-16.54,137.08,0.00,6.00"
" 86/ 24/ 30 (C),0.00,-0.00,-149.42,-289.09,0.00,6.00"
" 86/ 24/ 31 (C),-0.00,-0.00,-16.54,137.08,0.00,6.00"
" 86/ 24/ 32 (C),-0.00,0.00,-116.86,-184.66,-0.00,6.00"
" 86/ 24/ 33 (C),-0.00,0.00,-55.78,11.23,-0.00,6.00"
" 86/ 24/ 34 (C),-0.00,0.00,-116.86,-184.66,-0.00,6.00"
" 86/ 24/ 35 (C),-0.00,0.00,-55.78,11.23,-0.00,6.00"
" 86/ 24/ 36 (C),-0.00,-0.00,-114.75,-177.91,0.00,6.00"
" 86/ 24/ 37 (C),-0.00,-0.00,-53.68,17.97,0.00,6.00"
" 86/ 24/ 38 (C),-0.00,-0.00,-114.75,-177.91,0.00,6.00"
" 86/ 24/ 39 (C),-0.00,-0.00,-53.68,17.97,0.00,6.00"
" 86/ 24/ 40 (C),-0.00,-0.00,-85.26,-83.32,0.00,6.00"
" 87/ 25/ 22 (C),-0.00,-0.00,87.72,-85.81,-0.00,6.00"
" 87/ 25/ 23 (C),-0.00,-0.00,140.65,-138.32,-0.00,6.00"
" 87/ 25/ 24 (C),-0.00,0.00,21.11,122.41,0.00,6.00"
" 87/ 25/ 25 (C),0.00,0.00,154.00,-303.77,0.00,6.00"
" 87/ 25/ 26 (C),-0.00,0.00,21.11,122.41,0.00,6.00"
" 87/ 25/ 27 (C),0.00,0.00,154.00,-303.77,0.00,6.00"
" 87/ 25/ 28 (C),-0.00,-0.00,16.54,137.08,-0.00,6.00"
" 87/ 25/ 29 (C),0.00,-0.00,149.42,-289.09,-0.00,6.00"
" 87/ 25/ 30 (C),-0.00,-0.00,16.54,137.08,-0.00,6.00"
" 87/ 25/ 31 (C),0.00,-0.00,149.42,-289.09,-0.00,6.00"
" 87/ 25/ 32 (C),-0.00,0.00,55.78,11.23,0.00,6.00"
" 87/ 25/ 33 (C),-0.00,0.00,116.86,-184.66,0.00,6.00"
" 87/ 25/ 34 (C),-0.00,0.00,55.78,11.23,0.00,6.00"
" 87/ 25/ 35 (C),-0.00,0.00,116.86,-184.66,0.00,6.00"
" 87/ 25/ 36 (C),-0.00,-0.00,53.68,17.97,-0.00,6.00"
" 87/ 25/ 37 (C),-0.00,-0.00,114.75,-177.91,-0.00,6.00"
" 87/ 25/ 38 (C),-0.00,-0.00,53.68,17.97,-0.00,6.00"
" 87/ 25/ 39 (C),-0.00,-0.00,114.75,-177.91,-0.00,6.00"
" 87/ 25/ 40 (C),-0.00,-0.00,85.26,-83.32,-0.00,6.00"
" 87/ 26/ 22 (C),-0.00,-0.00,-99.32,-120.63,0.00,6.00"
" 87/ 26/ 23 (C),-0.00,-0.00,-159.37,-194.49,0.00,6.00"
" 87/ 26/ 24 (C),-0.00,0.00,-160.68,-296.28,-0.00,6.00"
" 87/ 26/ 25 (C),0.00,0.00,-27.80,74.83,-0.00,6.00"
" 87/ 26/ 26 (C),-0.00,0.00,-160.68,-296.28,-0.00,6.00"
" 87/ 26/ 27 (C),0.00,0.00,-27.80,74.83,-0.00,6.00"
" 87/ 26/ 28 (C),-0.00,-0.00,-165.25,-309.07,0.00,6.00"
" 87/ 26/ 29 (C),0.00,-0.00,-32.37,62.05,0.00,6.00"
" 87/ 26/ 30 (C),-0.00,-0.00,-165.25,-309.07,0.00,6.00"
" 87/ 26/ 31 (C),0.00,-0.00,-32.37,62.05,0.00,6.00"
" 87/ 26/ 32 (C),-0.00,0.00,-126.01,-199.47,-0.00,6.00"
" 87/ 26/ 33 (C),-0.00,0.00,-64.93,-28.89,-0.00,6.00"
" 87/ 26/ 34 (C),-0.00,0.00,-126.01,-199.47,-0.00,6.00"
" 87/ 26/ 35 (C),-0.00,0.00,-64.93,-28.89,-0.00,6.00"
" 87/ 26/ 36 (C),-0.00,-0.00,-128.11,-205.34,0.00,6.00"
" 87/ 26/ 37 (C),-0.00,-0.00,-67.04,-34.77,0.00,6.00"
" 87/ 26/ 38 (C),-0.00,-0.00,-128.11,-205.34,0.00,6.00"
" 87/ 26/ 39 (C),-0.00,-0.00,-67.04,-34.77,0.00,6.00"
" 87/ 26/ 40 (C),-0.00,-0.00,-96.53,-117.14,0.00,6.00"
" 88/ 26/ 22 (C),0.00,-0.00,93.52,-113.96,0.00,6.00"
" 88/ 26/ 23 (C),0.00,-0.00,150.01,-183.71,0.00,6.00"
" 88/ 26/ 24 (C),0.00,0.00,39.30,44.13,0.00,6.00"
" 88/ 26/ 25 (C),0.00,0.00,146.18,-276.50,0.00,6.00"
" 88/ 26/ 26 (C),0.00,0.00,39.30,44.13,0.00,6.00"
" 88/ 26/ 27 (C),0.00,0.00,146.18,-276.50,0.00,6.00"
" 88/ 26/ 28 (C),0.00,-0.00,35.62,55.18,-0.00,6.00"
" 88/ 26/ 29 (C),0.00,-0.00,142.49,-265.45,-0.00,6.00"
" 88/ 26/ 30 (C),0.00,-0.00,35.62,55.18,-0.00,6.00"
" 88/ 26/ 31 (C),0.00,-0.00,142.49,-265.45,-0.00,6.00"
" 88/ 26/ 32 (C),0.00,0.00,67.18,-39.51,0.00,6.00"
" 88/ 26/ 33 (C),0.00,0.00,116.30,-186.89,0.00,6.00"
" 88/ 26/ 34 (C),0.00,0.00,67.18,-39.51,0.00,6.00"
" 88/ 26/ 35 (C),0.00,0.00,116.30,-186.89,0.00,6.00"
" 88/ 26/ 36 (C),0.00,-0.00,65.49,-34.44,-0.00,6.00"
" 88/ 26/ 37 (C),0.00,-0.00,114.61,-181.81,-0.00,6.00"
" 88/ 26/ 38 (C),0.00,-0.00,65.49,-34.44,-0.00,6.00"
" 88/ 26/ 39 (C),0.00,-0.00,114.61,-181.81,-0.00,6.00"
" 88/ 26/ 40 (C),0.00,-0.00,90.90,-110.66,0.00,6.00"
" 88/ 27/ 22 (C),0.00,-0.00,-93.52,-113.96,0.00,6.00"
" 88/ 27/ 23 (C),0.00,-0.00,-150.01,-183.71,0.00,6.00"
" 88/ 27/ 24 (C),0.00,0.00,-142.49,-265.45,-0.00,6.00"
" 88/ 27/ 25 (C),0.00,0.00,-35.62,55.18,-0.00,6.00"
" 88/ 27/ 26 (C),0.00,0.00,-142.49,-265.45,-0.00,6.00"
" 88/ 27/ 27 (C),0.00,0.00,-35.62,55.18,-0.00,6.00"
" 88/ 27/ 28 (C),0.00,-0.00,-146.18,-276.50,0.00,6.00"
" 88/ 27/ 29 (C),0.00,-0.00,-39.30,44.13,0.00,6.00"
" 88/ 27/ 30 (C),0.00,-0.00,-146.18,-276.50,0.00,6.00"
" 88/ 27/ 31 (C),0.00,-0.00,-39.30,44.13,0.00,6.00"
" 88/ 27/ 32 (C),0.00,0.00,-114.61,-181.81,-0.00,6.00"
" 88/ 27/ 33 (C),0.00,0.00,-65.49,-34.44,-0.00,6.00"
" 88/ 27/ 34 (C),0.00,0.00,-114.61,-181.81,-0.00,6.00"
" 88/ 27/ 35 (C),0.00,0.00,-65.49,-34.44,-0.00,6.00"
" 88/ 27/ 36 (C),0.00,-0.00,-116.30,-186.89,0.00,6.00"
" 88/ 27/ 37 (C),0.00,-0.00,-67.18,-39.51,0.00,6.00"
" 88/ 27/ 38 (C),0.00,-0.00,-116.30,-186.89,0.00,6.00"
" 88/ 27/ 39 (C),0.00,-0.00,-67.18,-39.51,0.00,6.00"
" 88/ 27/ 40 (C),0.00,-0.00,-90.90,-110.66,0.00,6.00"
" 89/ 27/ 22 (C),-0.00,0.00,99.32,-120.63,0.00,6.00"
" 89/ 27/ 23 (C),-0.00,0.00,159.37,-194.49,0.00,6.00"
" 89/ 27/ 24 (C),0.00,0.00,32.37,62.05,0.00,6.00"
" 89/ 27/ 25 (C),-0.00,0.00,165.25,-309.07,0.00,6.00"
" 89/ 27/ 26 (C),0.00,0.00,32.37,62.05,0.00,6.00"
" 89/ 27/ 27 (C),-0.00,0.00,165.25,-309.07,0.00,6.00"
" 89/ 27/ 28 (C),0.00,-0.00,27.80,74.83,-0.00,6.00"
" 89/ 27/ 29 (C),-0.00,-0.00,160.68,-296.28,-0.00,6.00"
" 89/ 27/ 30 (C),0.00,-0.00,27.80,74.83,-0.00,6.00"
" 89/ 27/ 31 (C),-0.00,-0.00,160.68,-296.28,-0.00,6.00"
" 89/ 27/ 32 (C),-0.00,0.00,67.04,-34.77,0.00,6.00"
" 89/ 27/ 33 (C),-0.00,0.00,128.11,-205.34,0.00,6.00"
" 89/ 27/ 34 (C),-0.00,0.00,67.04,-34.77,0.00,6.00"
" 89/ 27/ 35 (C),-0.00,0.00,128.11,-205.34,0.00,6.00"
" 89/ 27/ 36 (C),-0.00,-0.00,64.93,-28.89,-0.00,6.00"
" 89/ 27/ 37 (C),-0.00,-0.00,126.01,-199.47,-0.00,6.00"
" 89/ 27/ 38 (C),-0.00,-0.00,64.93,-28.89,-0.00,6.00"
" 89/ 27/ 39 (C),-0.00,-0.00,126.01,-199.47,-0.00,6.00"
" 89/ 27/ 40 (C),-0.00,0.00,96.53,-117.14,0.00,6.00"
" 89/ 28/ 22 (C),-0.00,0.00,-87.72,-85.81,-0.00,6.00"
" 89/ 28/ 23 (C),-0.00,0.00,-140.65,-138.32,-0.00,6.00"
" 89/ 28/ 24 (C),0.00,0.00,-149.42,-289.09,-0.00,6.00"
" 89/ 28/ 25 (C),-0.00,0.00,-16.54,137.08,-0.00,6.00"
" 89/ 28/ 26 (C),0.00,0.00,-149.42,-289.09,-0.00,6.00"
" 89/ 28/ 27 (C),-0.00,0.00,-16.54,137.08,-0.00,6.00"
" 89/ 28/ 28 (C),0.00,-0.00,-154.00,-303.77,0.00,6.00"
" 89/ 28/ 29 (C),-0.00,-0.00,-21.11,122.41,0.00,6.00"
" 89/ 28/ 30 (C),0.00,-0.00,-154.00,-303.77,0.00,6.00"
" 89/ 28/ 31 (C),-0.00,-0.00,-21.11,122.41,0.00,6.00"
" 89/ 28/ 32 (C),-0.00,0.00,-114.75,-177.91,-0.00,6.00"
" 89/ 28/ 33 (C),-0.00,0.00,-53.68,17.97,-0.00,6.00"
" 89/ 28/ 34 (C),-0.00,0.00,-114.75,-177.91,-0.00,6.00"
" 89/ 28/ 35 (C),-0.00,0.00,-53.68,17.97,-0.00,6.00"
" 89/ 28/ 36 (C),-0.00,-0.00,-116.86,-184.66,0.00,6.00"
" 89/ 28/ 37 (C),-0.00,-0.00,-55.78,11.23,0.00,6.00"
" 89/ 28/ 38 (C),-0.00,-0.00,-116.86,-184.66,0.00,6.00"
" 89/ 28/ 39 (C),-0.00,-0.00,-55.78,11.23,0.00,6.00"
" 89/ 28/ 40 (C),-0.00,0.00,-85.26,-83.32,-0.00,6.00"
" 90/ 29/ 22 (C),-0.00,-0.00,50.56,-47.31,-0.00,6.00"
" 90/ 29/ 23 (C),-0.00,-0.00,79.30,-74.77,-0.00,6.00"
" 90/ 29/ 24 (C),-0.00,0.00,-10.36,145.41,0.00,6.00"
" 90/ 29/ 25 (C),0.00,0.00,122.53,-280.76,0.00,6.00"
" 90/ 29/ 26 (C),-0.00,0.00,-10.36,145.41,0.00,6.00"
" 90/ 29/ 27 (C),0.00,0.00,122.53,-280.76,0.00,6.00"
" 90/ 29/ 28 (C),-0.00,-0.00,-23.83,188.54,-0.00,6.00"
" 90/ 29/ 29 (C),0.00,-0.00,109.05,-237.63,-0.00,6.00"
" 90/ 29/ 30 (C),-0.00,-0.00,-23.83,188.54,-0.00,6.00"
" 90/ 29/ 31 (C),0.00,-0.00,109.05,-237.63,-0.00,6.00"
" 90/ 29/ 32 (C),-0.00,-0.00,21.90,41.92,-0.00,6.00"
" 90/ 29/ 33 (C),0.00,-0.00,82.98,-153.96,-0.00,6.00"
" 90/ 29/ 34 (C),-0.00,-0.00,21.90,41.92,-0.00,6.00"
" 90/ 29/ 35 (C),0.00,-0.00,82.98,-153.96,-0.00,6.00"
" 90/ 29/ 36 (C),-0.00,-0.00,15.71,61.74,-0.00,6.00"
" 90/ 29/ 37 (C),-0.00,-0.00,76.79,-134.14,-0.00,6.00"
" 90/ 29/ 38 (C),-0.00,-0.00,15.71,61.74,-0.00,6.00"
" 90/ 29/ 39 (C),-0.00,-0.00,76.79,-134.14,-0.00,6.00"
" 90/ 29/ 40 (C),-0.00,-0.00,49.34,-46.10,-0.00,6.00"
" 90/ 30/ 22 (C),-0.00,-0.00,-57.68,-68.64,0.00,6.00"
" 90/ 30/ 23 (C),-0.00,-0.00,-90.58,-108.60,0.00,6.00"
" 90/ 30/ 24 (C),-0.00,0.00,-115.97,-233.57,-0.00,6.00"
" 90/ 30/ 25 (C),0.00,0.00,16.91,137.55,-0.00,6.00"
" 90/ 30/ 26 (C),-0.00,0.00,-115.97,-233.57,-0.00,6.00"
" 90/ 30/ 27 (C),0.00,0.00,16.91,137.55,-0.00,6.00"
" 90/ 30/ 28 (C),-0.00,-0.00,-129.45,-271.30,0.00,6.00"
" 90/ 30/ 29 (C),0.00,-0.00,3.43,99.82,0.00,6.00"
" 90/ 30/ 30 (C),-0.00,-0.00,-129.45,-271.30,0.00,6.00"
" 90/ 30/ 31 (C),0.00,-0.00,3.43,99.82,0.00,6.00"
" 90/ 30/ 32 (C),-0.00,-0.00,-83.71,-143.49,0.00,6.00"
" 90/ 30/ 33 (C),0.00,-0.00,-22.63,27.08,0.00,6.00"
" 90/ 30/ 34 (C),-0.00,-0.00,-83.71,-143.49,0.00,6.00"
" 90/ 30/ 35 (C),0.00,-0.00,-22.63,27.08,0.00,6.00"
" 90/ 30/ 36 (C),-0.00,-0.00,-89.90,-160.84,0.00,6.00"
" 90/ 30/ 37 (C),-0.00,-0.00,-28.83,9.74,0.00,6.00"
" 90/ 30/ 38 (C),-0.00,-0.00,-89.90,-160.84,0.00,6.00"
" 90/ 30/ 39 (C),-0.00,-0.00,-28.83,9.74,0.00,6.00"
" 90/ 30/ 40 (C),-0.00,-0.00,-56.27,-66.89,0.00,6.00"
" 91/ 30/ 22 (C),0.00,-0.00,54.12,-64.58,0.00,6.00"
" 91/ 30/ 23 (C),0.00,-0.00,84.94,-102.16,0.00,6.00"
" 91/ 30/ 24 (C),0.00,0.00,4.83,80.99,0.00,6.00"
" 91/ 30/ 25 (C),0.00,0.00,111.71,-239.64,0.00,6.00"
" 91/ 30/ 26 (C),0.00,0.00,4.83,80.99,0.00,6.00"
" 91/ 30/ 27 (C),0.00,0.00,111.71,-239.64,0.00,6.00"
" 91/ 30/ 28 (C),0.00,-0.00,-6.10,113.78,-0.00,6.00"
" 91/ 30/ 29 (C),0.00,-0.00,100.78,-206.85,-0.00,6.00"
" 91/ 30/ 30 (C),0.00,-0.00,-6.10,113.78,-0.00,6.00"
" 91/ 30/ 31 (C),0.00,-0.00,100.78,-206.85,-0.00,6.00"
" 91/ 30/ 32 (C),0.00,0.00,30.76,3.22,0.00,6.00"
" 91/ 30/ 33 (C),0.00,0.00,79.88,-144.15,0.00,6.00"
" 91/ 30/ 34 (C),0.00,0.00,30.76,3.22,0.00,6.00"
" 91/ 30/ 35 (C),0.00,0.00,79.88,-144.15,0.00,6.00"
" 91/ 30/ 36 (C),0.00,-0.00,25.73,18.29,-0.00,6.00"
" 91/ 30/ 37 (C),0.00,-0.00,74.86,-129.08,-0.00,6.00"
" 91/ 30/ 38 (C),0.00,-0.00,25.73,18.29,-0.00,6.00"
" 91/ 30/ 39 (C),0.00,-0.00,74.86,-129.08,-0.00,6.00"
" 91/ 30/ 40 (C),0.00,-0.00,52.81,-62.93,0.00,6.00"
" 91/ 31/ 22 (C),0.00,-0.00,-54.12,-64.58,0.00,6.00"
" 91/ 31/ 23 (C),0.00,-0.00,-84.94,-102.16,0.00,6.00"
" 91/ 31/ 24 (C),0.00,0.00,-100.78,-206.85,-0.00,6.00"
" 91/ 31/ 25 (C),0.00,0.00,6.10,113.78,-0.00,6.00"
" 91/ 31/ 26 (C),0.00,0.00,-100.78,-206.85,-0.00,6.00"
" 91/ 31/ 27 (C),0.00,0.00,6.10,113.78,-0.00,6.00"
" 91/ 31/ 28 (C),0.00,-0.00,-111.71,-239.64,0.00,6.00"
" 91/ 31/ 29 (C),0.00,-0.00,-4.83,80.99,0.00,6.00"
" 91/ 31/ 30 (C),0.00,-0.00,-111.71,-239.64,0.00,6.00"
" 91/ 31/ 31 (C),0.00,-0.00,-4.83,80.99,0.00,6.00"
" 91/ 31/ 32 (C),0.00,0.00,-74.86,-129.08,-0.00,6.00"
" 91/ 31/ 33 (C),0.00,0.00,-25.73,18.29,-0.00,6.00"
" 91/ 31/ 34 (C),0.00,0.00,-74.86,-129.08,-0.00,6.00"
" 91/ 31/ 35 (C),0.00,0.00,-25.73,18.29,-0.00,6.00"
" 91/ 31/ 36 (C),0.00,-0.00,-79.88,-144.15,0.00,6.00"
" 91/ 31/ 37 (C),0.00,-0.00,-30.76,3.22,0.00,6.00"
" 91/ 31/ 38 (C),0.00,-0.00,-79.88,-144.15,0.00,6.00"
