153,Column7,153   169   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
154,Column1,154   170   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
155,Column1,155   171   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
156,Column7,156   172   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
157,Column4,157   173   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
158,Column10,158   174   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
159,Column10,159   175   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
160,Column4,160   176   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
161,Beam8,17   18   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
162,Beam7,18   19   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
163,Beam8,19   20   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
164,Beam23,21   22   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
165,Beam22,22   23   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
166,Beam23,23   24   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
167,Beam23,25   26   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
168,Beam22,26   27   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
169,Beam23,27   28   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
170,Beam8,29   30   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
171,Beam7,30   31   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
172,Beam8,31   32   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
173,Beam28,33   34   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
174,Beam16,34   35   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
175,Beam28,35   36   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
176,Beam29,37   38   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
177,Beam30,38   39   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
178,Beam29,39   40   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
179,Beam29,41   42   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
180,Beam30,42   43   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
181,Beam29,43   44   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
182,Beam28,45   46   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
183,Beam16,46   47   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
184,Beam28,47   48   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
185,Beam28,49   50   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
186,Beam16,50   51   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
187,Beam28,51   52   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
188,Beam35,53   54   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
189,Beam33,54   55   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
190,Beam35,55   56   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
191,Beam35,57   58   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
192,Beam33,58   59   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
193,Beam35,59   60   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
194,Beam28,61   62   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
