"Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MY (kNm),MZ (kNm),Length (m)"
" 59/ 71/ 6,-0.00,-0.00,4.03,64.86,-0.00,2.775"
" 59/ 71/ 7,-0.00,-0.00,2.26,41.00,-0.00,2.775"
" 59/ 72/ 1,-0.00,-0.00,-28.01,-14.09,0.00,2.775"
" 59/ 72/ 2,-0.00,-0.00,-13.88,-7.26,0.00,2.775"
" 59/ 72/ 3,-0.00,-0.00,-7.51,-3.91,0.00,2.775"
" 59/ 72/ 4,-0.00,-0.00,-0.21,-0.12,0.00,2.775"
" 59/ 72/ 6,-0.00,-0.00,-69.81,-35.00,0.00,2.775"
" 59/ 72/ 7,-0.00,-0.00,-44.04,-22.18,0.00,2.775"
" 60/ 66/ 1,-0.00,0.00,5.57,-4.01,0.00,2.000"
" 60/ 66/ 2,-0.00,0.00,1.85,-1.64,0.00,2.000"
" 60/ 66/ 3,-0.00,0.00,1.24,-1.10,0.00,2.000"
" 60/ 66/ 4,-0.00,-0.00,-0.09,0.08,-0.00,2.000"
" 60/ 66/ 6,-0.00,0.00,11.31,-8.68,0.00,2.000"
" 60/ 66/ 7,-0.00,0.00,7.48,-5.67,0.00,2.000"
" 60/ 72/ 1,-0.00,0.00,-3.81,-2.25,-0.00,2.000"
" 60/ 72/ 2,-0.00,0.00,-1.65,-1.43,-0.00,2.000"
" 60/ 72/ 3,-0.00,0.00,-0.76,-0.61,-0.00,2.000"
" 60/ 72/ 4,-0.00,-0.00,-0.09,-0.10,0.00,2.000"
" 60/ 72/ 6,-0.00,0.00,-9.60,-6.97,-0.00,2.000"
" 60/ 72/ 7,-0.00,0.00,-5.99,-4.17,-0.00,2.000"
" 61/ 39/ 1,141.94,2.23,5.69,-7.77,4.73,2.800"
" 61/ 39/ 2,59.49,0.91,2.92,-3.98,1.96,2.800"
" 61/ 39/ 3,25.90,0.41,1.53,-2.09,0.89,2.800"
" 61/ 39/ 4,4.05,0.05,0.07,-0.09,0.11,2.800"
" 61/ 39/ 6,325.09,4.77,14.34,-19.27,9.73,2.800"
" 61/ 39/ 7,210.14,3.16,9.04,-12.22,6.55,2.800"
" 61/ 72/ 1,137.56,2.23,5.69,8.17,-1.51,2.800"
" 61/ 72/ 2,59.49,0.91,2.92,4.20,-0.59,2.800"
" 61/ 72/ 3,25.90,0.41,1.53,2.20,-0.27,2.800"
" 61/ 72/ 4,4.05,0.05,0.07,0.10,-0.04,2.800"
" 61/ 72/ 6,319.18,4.77,14.34,20.29,-2.59,2.800"
" 61/ 72/ 7,205.76,3.16,9.04,12.87,-1.89,2.800"
" 62/ 70/ 1,-0.00,-0.00,44.26,-22.41,-0.00,1.350"
" 62/ 70/ 2,-0.00,-0.00,21.46,-11.06,-0.00,1.350"
" 62/ 70/ 3,-0.00,-0.00,11.05,-5.77,-0.00,1.350"
" 62/ 70/ 4,-0.00,-0.00,0.60,-0.28,-0.00,1.350"
" 62/ 70/ 6,-0.00,-0.00,109.78,-56.40,-0.00,1.350"
" 62/ 70/ 7,-0.00,-0.00,69.35,-35.48,-0.00,1.350"
" 62/ 71/ 1,-0.00,-0.00,33.68,31.08,0.00,1.350"
" 62/ 71/ 2,-0.00,-0.00,16.89,15.44,0.00,1.350"
" 62/ 71/ 3,-0.00,-0.00,8.44,7.74,0.00,1.350"
" 62/ 71/ 4,-0.00,-0.00,0.60,0.54,0.00,1.350"
" 62/ 71/ 6,-0.00,-0.00,84.72,77.52,0.00,1.350"
" 62/ 71/ 7,-0.00,-0.00,53.42,49.00,0.00,1.350"
" 63/ 64/ 1,-0.00,-0.00,17.96,-7.87,-0.00,2.000"
" 63/ 64/ 2,-0.00,-0.00,8.52,-3.98,-0.00,2.000"
" 63/ 64/ 3,-0.00,-0.00,5.15,-2.52,-0.00,2.000"
" 63/ 64/ 4,-0.00,0.00,-0.14,0.12,0.00,2.000"
" 63/ 64/ 6,-0.00,-0.00,43.94,-19.25,-0.00,2.000"
" 63/ 64/ 7,-0.00,-0.00,27.75,-12.20,-0.00,2.000"
" 63/ 70/ 1,-0.00,-0.00,-2.38,10.56,0.00,2.000"
" 63/ 70/ 2,-0.00,-0.00,-1.52,5.02,0.00,2.000"
" 63/ 70/ 3,-0.00,-0.00,-0.59,3.18,0.00,2.000"
" 63/ 70/ 4,-0.00,0.00,-0.14,-0.16,-0.00,2.000"
" 63/ 70/ 6,-0.00,-0.00,-7.19,26.05,0.00,2.000"
" 63/ 70/ 7,-0.00,-0.00,-4.36,16.38,0.00,2.000"
" 64/ 68/ 1,-0.00,0.00,-16.96,37.73,0.00,2.350"
" 64/ 68/ 2,-0.00,0.00,-8.28,18.99,0.00,2.350"
" 64/ 68/ 3,-0.00,0.00,-2.96,8.17,0.00,2.350"
" 64/ 68/ 4,-0.00,-0.00,-0.89,1.34,-0.00,2.350"
" 64/ 68/ 6,-0.00,0.00,-40.82,93.32,0.00,2.350"
" 64/ 68/ 7,-0.00,0.00,-26.29,59.43,0.00,2.350"
" 64/ 69/ 1,-0.00,0.00,-37.00,-27.59,-0.00,2.350"
" 64/ 69/ 2,-0.00,0.00,-18.70,-14.06,-0.00,2.350"
" 64/ 69/ 3,-0.00,0.00,-8.92,-6.56,-0.00,2.350"
" 64/ 69/ 4,-0.00,-0.00,-0.89,-0.74,0.00,2.350"
" 64/ 69/ 6,-0.00,0.00,-92.45,-69.05,-0.00,2.350"
" 64/ 69/ 7,-0.00,0.00,-58.54,-43.75,-0.00,2.350"
" 65/ 62/ 1,-0.00,0.00,29.70,-17.45,0.00,1.650"
" 65/ 62/ 2,-0.00,0.00,14.62,-8.96,0.00,1.650"
" 65/ 62/ 3,-0.00,0.00,7.48,-4.50,0.00,1.650"
" 65/ 62/ 4,-0.00,-0.00,0.44,-0.31,-0.00,1.650"
" 65/ 62/ 6,-0.00,0.00,73.29,-43.26,0.00,1.650"
" 65/ 62/ 7,-0.00,0.00,46.45,-27.48,0.00,1.650"
" 65/ 69/ 1,-0.00,0.00,14.54,20.91,-0.00,1.650"
" 65/ 69/ 2,-0.00,0.00,7.47,10.57,-0.00,1.650"
" 65/ 69/ 3,-0.00,0.00,3.40,5.22,-0.00,1.650"
" 65/ 69/ 4,-0.00,-0.00,0.44,0.41,0.00,1.650"
" 65/ 69/ 6,-0.00,0.00,35.98,52.50,-0.00,1.650"
" 65/ 69/ 7,-0.00,0.00,22.92,33.16,-0.00,1.650"
" 66/ 67/ 1,0.00,-0.00,40.36,-37.81,-0.00,2.675"
" 66/ 67/ 2,0.00,-0.00,20.61,-19.42,-0.00,2.675"
" 66/ 67/ 3,0.00,-0.00,9.95,-9.03,-0.00,2.675"
" 66/ 67/ 4,0.00,0.00,0.91,-1.04,0.00,2.675"
" 66/ 67/ 6,0.00,-0.00,101.97,-95.54,-0.00,2.675"
" 66/ 67/ 7,0.00,-0.00,64.33,-60.35,-0.00,2.675"
" 66/ 68/ 1,0.00,-0.00,16.23,40.40,0.00,2.675"
" 66/ 68/ 2,0.00,-0.00,7.82,20.36,0.00,2.675"
" 66/ 68/ 3,0.00,-0.00,2.64,8.83,0.00,2.675"
" 66/ 68/ 4,0.00,0.00,0.91,1.41,-0.00,2.675"
" 66/ 68/ 6,0.00,-0.00,39.24,100.86,0.00,2.675"
" 66/ 68/ 7,0.00,-0.00,25.22,64.00,0.00,2.675"
" 67/ 34/ 1,11.71,5.64,-0.91,1.12,8.57,2.800"
" 67/ 34/ 2,4.09,3.11,-0.45,0.55,4.74,2.800"
" 67/ 34/ 3,-1.44,1.81,-0.22,0.27,2.75,2.800"
" 67/ 34/ 4,1.89,-0.02,-0.02,0.02,-0.02,2.800"
" 67/ 34/ 6,22.31,14.84,-2.57,3.23,22.59,2.800"
" 67/ 34/ 7,15.81,9.24,-1.55,1.93,14.06,2.800"
" 67/ 68/ 1,7.34,5.64,-0.91,-1.42,-7.21,2.800"
" 67/ 68/ 2,4.09,3.11,-0.45,-0.71,-3.97,2.800"
" 67/ 68/ 3,-1.44,1.81,-0.22,-0.35,-2.31,2.800"
" 67/ 68/ 4,1.89,-0.02,-0.02,-0.03,0.02,2.800"
" 67/ 68/ 6,16.40,14.84,-2.57,-4.02,-18.95,2.800"
" 67/ 68/ 7,11.43,9.24,-1.55,-2.43,-11.80,2.800"
" 68/ 60/ 1,-0.00,-0.00,4.16,-5.80,-0.00,1.650"
" 68/ 60/ 2,-0.00,0.00,1.48,-2.80,0.00,1.650"
" 68/ 60/ 3,-0.00,0.00,0.67,-1.46,0.00,1.650"
" 68/ 60/ 4,0.00,0.00,0.09,-0.07,0.00,1.650"
" 68/ 60/ 6,-0.00,-0.00,8.82,-14.25,-0.00,1.650"
" 68/ 60/ 7,-0.00,-0.00,5.81,-9.03,-0.00,1.650"
" 68/ 67/ 1,-0.00,-0.00,-2.85,-4.71,0.00,1.650"
" 68/ 67/ 2,-0.00,0.00,-0.91,-2.33,-0.00,1.650"
" 68/ 67/ 3,-0.00,0.00,-0.69,-1.48,-0.00,1.650"
" 68/ 67/ 4,0.00,0.00,0.09,0.07,-0.00,1.650"
" 68/ 67/ 6,-0.00,-0.00,-6.26,-12.14,0.00,1.650"
" 68/ 67/ 7,-0.00,-0.00,-4.00,-7.53,0.00,1.650"
" 69/ 33/ 1,235.34,2.47,-13.67,19.80,3.55,2.800"
" 69/ 33/ 2,107.47,1.30,-7.01,10.14,1.87,2.800"
" 69/ 33/ 3,47.21,0.71,-3.33,4.82,1.02,2.800"
" 69/ 33/ 4,7.10,0.02,-0.34,0.49,0.02,2.800"
" 69/ 33/ 6,561.24,6.29,-34.22,49.98,9.02,2.800"
" 69/ 33/ 7,359.45,3.95,-21.68,31.56,5.68,2.800"
" 69/ 67/ 1,230.96,2.47,-13.67,-18.47,-3.36,2.800"
" 69/ 67/ 2,107.47,1.30,-7.01,-9.50,-1.76,2.800"
" 69/ 67/ 3,47.21,0.71,-3.33,-4.51,-0.96,2.800"
" 69/ 67/ 4,7.10,0.02,-0.34,-0.46,-0.02,2.800"
" 69/ 67/ 6,555.34,6.29,-34.22,-46.82,-8.51,2.800"
" 69/ 67/ 7,355.07,3.95,-21.68,-29.53,-5.36,2.800"
" 70/ 65/ 1,-0.00,0.00,4.35,14.58,0.00,2.775"
" 70/ 65/ 2,-0.00,0.00,2.45,7.91,0.00,2.775"
" 70/ 65/ 3,0.00,0.00,1.46,4.42,0.00,2.775"
" 70/ 65/ 4,-0.00,0.00,-0.03,0.05,0.00,2.775"
" 70/ 65/ 6,-0.00,0.00,11.81,38.35,0.00,2.775"
" 70/ 65/ 7,-0.00,0.00,7.28,23.87,0.00,2.775"
" 70/ 66/ 1,-0.00,0.00,-22.72,-14.15,-0.00,2.775"
" 70/ 66/ 2,-0.00,0.00,-12.25,-7.96,-0.00,2.775"
" 70/ 66/ 3,0.00,0.00,-6.94,-4.47,-0.00,2.775"
" 70/ 66/ 4,-0.00,0.00,-0.03,-0.04,-0.00,2.775"
" 70/ 66/ 6,-0.00,0.00,-59.38,-37.39,-0.00,2.775"
" 70/ 66/ 7,-0.00,0.00,-37.02,-23.30,-0.00,2.775"
" 71/ 59/ 1,0.00,-0.00,9.39,-1.75,-0.00,3.725"
" 71/ 59/ 2,0.00,-0.00,4.41,-1.00,-0.00,3.725"
" 71/ 59/ 3,0.00,-0.00,2.60,-0.73,-0.00,3.725"
" 71/ 59/ 4,-0.00,0.00,-0.04,0.08,-0.00,3.725"
" 71/ 59/ 6,0.00,-0.00,22.71,-3.93,-0.00,3.725"
" 71/ 59/ 7,0.00,-0.00,14.40,-2.59,-0.00,3.725"
" 71/ 66/ 1,0.00,-0.00,-14.97,-12.15,0.00,3.725"
" 71/ 66/ 2,0.00,-0.00,-6.94,-5.71,0.00,3.725"
" 71/ 66/ 3,0.00,-0.00,-3.89,-3.12,0.00,3.725"
" 71/ 66/ 4,-0.00,0.00,-0.04,-0.07,-0.00,3.725"
" 71/ 66/ 6,0.00,-0.00,-36.94,-30.44,0.00,3.725"
" 71/ 66/ 7,0.00,-0.00,-23.26,-19.09,0.00,3.725"
" 72/ 32/ 1,186.37,-4.56,4.90,-6.87,-7.24,2.800"
" 72/ 32/ 2,82.30,-2.25,2.72,-3.81,-3.52,2.800"
" 72/ 32/ 3,35.25,-1.12,1.52,-2.14,-1.74,2.800"
" 72/ 32/ 4,5.89,-0.08,0.02,-0.02,-0.14,2.800"
" 72/ 32/ 6,435.83,-11.39,13.04,-18.00,-18.55,2.800"
" 72/ 32/ 7,280.64,-7.19,8.10,-11.24,-11.59,2.800"
" 72/ 66/ 1,181.99,-4.56,4.90,6.87,5.53,2.800"
" 72/ 66/ 2,82.30,-2.25,2.72,3.80,2.78,2.800"
" 72/ 66/ 3,35.25,-1.12,1.52,2.12,1.39,2.800"
" 72/ 66/ 4,5.89,-0.08,0.02,0.03,0.10,2.800"
" 72/ 66/ 6,429.92,-11.39,13.04,17.91,14.73,2.800"
" 72/ 66/ 7,276.27,-7.19,8.10,11.20,9.10,2.800"
" 73/ 64/ 1,-0.00,-0.00,34.81,-22.92,-0.00,1.350"
" 73/ 64/ 2,0.00,-0.00,18.98,-12.67,-0.00,1.350"
" 73/ 64/ 3,0.00,-0.00,10.90,-7.39,-0.00,1.350"
" 73/ 64/ 4,-0.00,-0.00,-0.02,0.08,-0.00,1.350"
" 73/ 64/ 6,-0.00,-0.00,92.13,-61.29,-0.00,1.350"
" 73/ 64/ 7,-0.00,-0.00,57.19,-37.93,-0.00,1.350"
" 73/ 65/ 1,-0.00,-0.00,23.05,16.01,0.00,1.350"
" 73/ 65/ 2,0.00,-0.00,12.82,8.71,0.00,1.350"
" 73/ 65/ 3,0.00,-0.00,7.37,4.89,0.00,1.350"
" 73/ 65/ 4,-0.00,-0.00,-0.02,0.04,0.00,1.350"
" 73/ 65/ 6,-0.00,-0.00,61.73,42.20,0.00,1.350"
" 73/ 65/ 7,-0.00,-0.00,38.21,26.25,0.00,1.350"
" 74/ 58/ 1,0.00,0.00,23.01,-14.42,0.00,3.725"
" 74/ 58/ 2,0.00,0.00,13.12,-8.69,0.00,3.725"
" 74/ 58/ 3,0.00,0.00,7.52,-5.02,0.00,3.725"
" 74/ 58/ 4,-0.00,0.00,-0.01,0.03,0.00,3.725"
" 74/ 58/ 6,0.00,0.00,61.77,-39.29,-0.00,3.725"
" 74/ 58/ 7,0.00,0.00,38.29,-24.33,0.00,3.725"
" 74/ 65/ 1,0.00,0.00,-18.69,-6.38,-0.00,3.725"
" 74/ 65/ 2,0.00,0.00,-10.37,-3.55,-0.00,3.725"
" 74/ 65/ 3,0.00,0.00,-5.91,-2.02,-0.00,3.725"
" 74/ 65/ 4,-0.00,0.00,-0.01,-0.00,-0.00,3.725"
" 74/ 65/ 6,0.00,0.00,-49.91,-17.21,-0.00,3.725"
" 74/ 65/ 7,0.00,0.00,-30.94,-10.63,-0.00,3.725"
" 75/ 63/ 1,0.00,-0.00,14.63,-7.33,-0.00,2.500"
" 75/ 63/ 2,0.00,-0.00,8.46,-4.00,-0.00,2.500"
" 75/ 63/ 3,0.00,-0.00,4.65,-2.03,-0.00,2.500"
" 75/ 63/ 4,0.00,0.00,0.09,-0.13,0.00,2.500"
" 75/ 63/ 6,0.00,-0.00,39.67,-19.33,-0.00,2.500"
" 75/ 63/ 7,0.00,-0.00,24.56,-12.05,-0.00,2.500"
" 75/ 64/ 1,0.00,-0.00,-18.56,-12.14,0.00,2.500"
" 75/ 64/ 2,0.00,-0.00,-10.94,-7.03,0.00,2.500"
" 75/ 64/ 3,0.00,-0.00,-6.44,-4.22,0.00,2.500"
" 75/ 64/ 4,0.00,0.00,0.09,0.10,-0.00,2.500"
" 75/ 64/ 6,0.00,-0.00,-50.87,-33.03,0.00,2.500"
" 75/ 64/ 7,0.00,-0.00,-31.36,-20.37,0.00,2.500"
" 76/ 30/ 1,303.48,0.12,-4.76,6.65,0.01,2.800"
" 76/ 30/ 2,154.02,-0.03,-2.44,3.42,-0.12,2.800"
" 76/ 30/ 3,65.15,0.07,-1.33,1.87,0.06,2.800"
" 76/ 30/ 4,11.43,-0.05,-0.03,0.04,-0.07,2.800"
" 76/ 30/ 6,754.89,0.36,-11.91,17.22,-0.75,2.800"
" 76/ 30/ 7,480.19,0.18,-7.52,10.74,-0.34,2.800"
" 76/ 64/ 1,299.11,0.12,-4.76,-6.67,-0.34,2.800"
" 76/ 64/ 2,154.02,-0.03,-2.44,-3.41,-0.04,2.800"
" 76/ 64/ 3,65.15,0.07,-1.33,-1.86,-0.14,2.800"
" 76/ 64/ 4,11.43,-0.05,-0.03,-0.05,0.06,2.800"
" 76/ 64/ 6,748.99,0.36,-11.91,-17.21,-0.01,2.800"
" 76/ 64/ 7,475.82,0.18,-7.52,-10.74,-0.15,2.800"
" 77/ 62/ 1,-0.00,-0.00,22.21,-18.51,-0.00,2.350"
" 77/ 62/ 2,-0.00,-0.00,12.71,-10.40,-0.00,2.350"
" 77/ 62/ 3,-0.00,-0.00,7.22,-5.80,-0.00,2.350"
" 77/ 62/ 4,-0.00,-0.00,0.02,-0.07,-0.00,2.350"
" 77/ 62/ 6,-0.00,-0.00,60.44,-50.12,-0.00,2.350"
" 77/ 62/ 7,-0.00,-0.00,37.30,-30.96,-0.00,2.350"
" 77/ 63/ 1,-0.00,-0.00,-8.02,-1.73,0.00,2.350"
" 77/ 63/ 2,-0.00,-0.00,-4.86,-1.10,0.00,2.350"
" 77/ 63/ 3,-0.00,-0.00,-2.82,-0.58,0.00,2.350"
" 77/ 63/ 4,-0.00,-0.00,0.02,-0.02,0.00,2.350"
" 77/ 63/ 6,-0.00,-0.00,-21.78,-4.36,0.00,2.350"
" 77/ 63/ 7,-0.00,-0.00,-13.51,-2.80,0.00,2.350"
" 78/ 57/ 1,0.00,-0.00,19.16,-8.33,-0.00,3.725"
" 78/ 57/ 2,0.00,-0.00,11.08,-5.39,-0.00,3.725"
" 78/ 57/ 3,0.00,-0.00,6.39,-3.17,-0.00,3.725"
" 78/ 57/ 4,-0.00,-0.00,-0.03,0.05,-0.00,3.725"
" 78/ 57/ 6,0.00,-0.00,51.70,-23.32,-0.00,3.725"
" 78/ 57/ 7,0.00,-0.00,32.02,-14.38,-0.00,3.725"
" 78/ 63/ 1,0.00,-0.00,-23.68,-16.75,0.00,3.725"
" 78/ 63/ 2,0.00,-0.00,-13.20,-9.33,0.00,3.725"
" 78/ 63/ 3,0.00,-0.00,-7.48,-5.21,0.00,3.725"
" 78/ 63/ 4,-0.00,-0.00,-0.03,-0.06,0.00,3.725"
" 78/ 63/ 6,0.00,-0.00,-63.37,-45.07,0.00,3.725"
" 78/ 63/ 7,0.00,-0.00,-39.27,-27.88,0.00,3.725"
" 79/ 29/ 1,206.56,-4.70,-1.69,2.56,-6.83,2.800"
" 79/ 29/ 2,107.73,-2.65,-0.88,1.32,-3.84,2.800"
" 79/ 29/ 3,46.43,-1.47,-0.45,0.67,-2.13,2.800"
" 79/ 29/ 4,7.57,-0.02,-0.03,0.04,-0.03,2.800"
" 79/ 29/ 6,521.18,-12.45,-4.32,6.86,-18.53,2.800"
" 79/ 29/ 7,330.38,-7.76,-2.71,4.23,-11.44,2.800"
" 79/ 63/ 1,202.19,-4.70,-1.69,-2.17,6.34,2.800"
" 79/ 63/ 2,107.73,-2.65,-0.88,-1.14,3.57,2.800"
" 79/ 63/ 3,46.43,-1.47,-0.45,-0.59,1.99,2.800"
" 79/ 63/ 4,7.57,-0.02,-0.03,-0.03,0.02,2.800"
" 79/ 63/ 6,515.27,-12.45,-4.32,-5.97,17.25,2.800"
" 79/ 63/ 7,326.01,-7.76,-2.71,-3.65,10.63,2.800"
" 80/ 61/ 1,0.00,0.00,-33.13,18.16,0.00,1.350"
" 80/ 61/ 2,0.00,0.00,-18.47,9.76,0.00,1.350"
" 80/ 61/ 3,0.00,0.00,-10.35,5.28,0.00,1.350"
" 80/ 61/ 4,-0.00,0.00,-0.10,0.15,0.00,1.350"
" 80/ 61/ 6,0.00,0.00,-88.09,47.57,0.00,1.350"
" 80/ 61/ 7,0.00,0.00,-54.73,29.65,0.00,1.350"
" 80/ 62/ 1,0.00,0.00,-44.25,-33.78,-0.00,1.350"
" 80/ 62/ 2,0.00,0.00,-24.37,-18.95,-0.00,1.350"
" 80/ 62/ 3,0.00,0.00,-13.72,-10.85,-0.00,1.350"
" 80/ 62/ 4,-0.00,0.00,-0.10,0.01,-0.00,1.350"
" 80/ 62/ 6,0.00,0.00,-117.01,-89.99,-0.00,1.350"
" 80/ 62/ 7,0.00,0.00,-72.76,-55.87,-0.00,1.350"
" 81/ 28/ 1,402.81,1.40,9.50,-13.94,1.28,2.800"
" 81/ 28/ 2,203.96,0.67,5.00,-7.27,0.59,2.800"
" 81/ 28/ 3,87.56,0.32,2.62,-3.81,0.27,2.800"
" 81/ 28/ 4,14.50,0.03,0.12,-0.17,0.04,2.800"
" 81/ 28/ 6,1002.80,3.45,24.44,-34.97,2.53,2.800"
" 81/ 28/ 7,637.39,2.19,15.32,-22.12,1.75,2.800"
" 81/ 62/ 1,396.51,1.40,9.50,12.67,-2.64,2.800"
" 81/ 62/ 2,203.96,0.67,5.00,6.73,-1.30,2.800"
" 81/ 62/ 3,87.56,0.32,2.62,3.54,-0.62,2.800"
" 81/ 62/ 4,14.50,0.03,0.12,0.15,-0.06,2.800"
" 81/ 62/ 6,994.29,3.45,24.44,32.05,-5.86,2.800"
" 81/ 62/ 7,631.09,2.19,15.32,20.24,-3.88,2.800"
" 82/ 60/ 1,0.00,-0.00,27.82,-22.62,-0.00,3.675"
" 82/ 60/ 2,0.00,-0.00,15.39,-12.78,-0.00,3.675"
" 82/ 60/ 3,0.00,-0.00,8.69,-7.19,-0.00,3.675"
" 82/ 60/ 4,-0.00,-0.00,0.05,-0.06,-0.00,3.675"
" 82/ 60/ 6,0.00,-0.00,73.90,-60.88,-0.00,3.675"
" 82/ 60/ 7,0.00,-0.00,45.89,-37.69,-0.00,3.675"
" 82/ 61/ 1,0.00,-0.00,-9.87,15.23,0.00,3.675"
" 82/ 61/ 2,0.00,-0.00,-5.85,8.14,0.00,3.675"
" 82/ 61/ 3,0.00,-0.00,-3.44,4.40,0.00,3.675"
" 82/ 61/ 4,-0.00,-0.00,0.05,0.13,0.00,3.675"
" 82/ 61/ 6,0.00,-0.00,-27.04,39.83,0.00,3.675"
" 82/ 61/ 7,0.00,-0.00,-16.68,24.83,0.00,3.675"
" 83/ 56/ 1,-0.00,0.00,19.58,-4.53,0.00,3.725"
" 83/ 56/ 2,-0.00,0.00,11.66,-4.10,0.00,3.725"
" 83/ 56/ 3,-0.00,0.00,6.97,-3.05,0.00,3.725"
" 83/ 56/ 4,-0.00,0.00,-0.15,0.36,0.00,3.725"
" 83/ 56/ 6,-0.00,0.00,54.00,-15.95,0.00,3.725"
" 83/ 56/ 7,-0.00,0.00,33.23,-9.30,0.00,3.725"
" 83/ 61/ 1,-0.00,0.00,-23.26,-11.38,-0.00,3.725"
" 83/ 61/ 2,-0.00,0.00,-12.62,-5.89,-0.00,3.725"
" 83/ 61/ 3,-0.00,0.00,-6.91,-2.95,-0.00,3.725"
" 83/ 61/ 4,-0.00,0.00,-0.15,-0.21,-0.00,3.725"
" 83/ 61/ 6,-0.00,0.00,-61.05,-29.08,-0.00,3.725"
" 83/ 61/ 7,-0.00,0.00,-38.05,-18.28,-0.00,3.725"
" 84/ 55/ 1,0.00,-0.00,12.26,-6.48,-0.00,3.725"
" 84/ 55/ 2,0.00,-0.00,5.89,-3.38,-0.00,3.725"
" 84/ 55/ 3,0.00,-0.00,3.33,-1.85,-0.00,3.725"
" 84/ 55/ 4,-0.00,-0.00,0.02,-0.04,-0.00,3.725"
" 84/ 55/ 6,0.00,-0.00,30.35,-16.48,-0.00,3.725"
" 84/ 55/ 7,0.00,-0.00,19.13,-10.36,-0.00,3.725"
" 84/ 60/ 1,0.00,-0.00,-13.23,-8.27,0.00,3.725"
" 84/ 60/ 2,0.00,-0.00,-6.25,-4.05,0.00,3.725"
" 84/ 60/ 3,0.00,-0.00,-3.61,-2.36,0.00,3.725"
" 84/ 60/ 4,-0.00,-0.00,0.02,0.02,0.00,3.725"
" 84/ 60/ 6,0.00,-0.00,-32.68,-20.82,0.00,3.725"
" 84/ 60/ 7,0.00,-0.00,-20.58,-13.05,0.00,3.725"
" 85/ 26/ 1,198.54,-1.96,-9.62,14.05,-2.93,2.800"
" 85/ 26/ 2,92.12,-1.01,-5.14,7.43,-1.51,2.800"
" 85/ 26/ 3,39.99,-0.61,-2.76,3.98,-0.90,2.800"
" 85/ 26/ 4,6.33,0.01,-0.09,0.13,0.02,2.800"
" 85/ 26/ 6,475.85,-5.08,-24.89,36.47,-7.59,2.800"
" 85/ 26/ 7,304.62,-3.16,-15.58,22.79,-4.72,2.800"
" 85/ 60/ 1,194.17,-1.96,-9.62,-12.88,2.57,2.800"
" 85/ 60/ 2,92.12,-1.01,-5.14,-6.97,1.32,2.800"
" 85/ 60/ 3,39.99,-0.61,-2.76,-3.76,0.80,2.800"
" 85/ 60/ 4,6.33,0.01,-0.09,-0.11,-0.02,2.800"
" 85/ 60/ 6,469.94,-5.08,-24.89,-33.88,6.70,2.800"
" 85/ 60/ 7,300.25,-3.16,-15.58,-21.10,4.16,2.800"
" 86/ 58/ 1,-0.00,-0.00,8.25,-3.62,-0.00,2.775"
" 86/ 58/ 2,-0.00,-0.00,3.53,-1.65,-0.00,2.775"
" 86/ 58/ 3,-0.00,0.00,2.16,-1.19,0.00,2.775"
" 86/ 58/ 4,-0.00,-0.00,-0.07,0.12,-0.00,2.775"
" 86/ 58/ 6,-0.00,-0.00,19.72,-9.07,-0.00,2.775"
" 86/ 58/ 7,-0.00,-0.00,12.47,-5.63,-0.00,2.775"
" 86/ 59/ 1,-0.00,-0.00,-7.44,-2.49,0.00,2.775"
" 86/ 59/ 2,-0.00,-0.00,-3.21,-1.19,0.00,2.775"
" 86/ 59/ 3,-0.00,0.00,-1.69,-0.52,-0.00,2.775"
" 86/ 59/ 4,-0.00,-0.00,-0.07,-0.08,0.00,2.775"
" 86/ 59/ 6,-0.00,-0.00,-17.36,-5.79,0.00,2.775"
" 86/ 59/ 7,-0.00,-0.00,-11.12,-3.76,0.00,2.775"
" 87/ 25/ 1,85.99,1.14,1.09,-1.38,1.69,2.800"
" 87/ 25/ 2,31.07,0.66,0.55,-0.68,0.96,2.800"
" 87/ 25/ 3,13.39,0.44,0.27,-0.34,0.65,2.800"
" 87/ 25/ 4,2.18,-0.03,0.02,-0.03,-0.05,2.800"
" 87/ 25/ 6,184.70,2.96,2.67,-3.31,4.09,2.800"
" 87/ 25/ 7,121.19,1.85,1.71,-2.12,2.62,2.800"
" 87/ 59/ 1,81.62,1.14,1.09,1.68,-1.49,2.800"
" 87/ 59/ 2,31.07,0.66,0.55,0.84,-0.87,2.800"
" 87/ 59/ 3,13.39,0.44,0.27,0.41,-0.59,2.800"
" 87/ 59/ 4,2.18,-0.03,0.02,0.04,0.05,2.800"
" 87/ 59/ 6,178.79,2.96,2.67,4.07,-3.60,2.800"
" 87/ 59/ 7,116.82,1.85,1.71,2.61,-2.32,2.800"
" 88/ 57/ 1,0.00,-0.00,17.37,-20.23,-0.00,3.850"
" 88/ 57/ 2,0.00,-0.00,8.41,-10.13,-0.00,3.850"
" 88/ 57/ 3,0.00,-0.00,4.61,-5.26,-0.00,3.850"
" 88/ 57/ 4,0.00,0.00,0.10,-0.27,0.00,3.850"
" 88/ 57/ 6,0.00,0.00,43.32,-51.28,-0.00,3.850"
" 88/ 57/ 7,0.00,-0.00,27.27,-32.21,-0.00,3.850"
" 88/ 58/ 1,0.00,-0.00,-9.56,-5.19,0.00,3.850"
" 88/ 58/ 2,0.00,-0.00,-4.54,-2.68,0.00,3.850"
