"Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MY (kNm),MZ (kNm),Length (m)"
" 88/ 27/ 32 (C),0.00,-0.00,-93.05,-132.28,0.00,6.00"
" 88/ 27/ 33 (C),0.00,-0.00,-71.36,-67.21,0.00,6.00"
" 88/ 27/ 34 (C),0.00,-0.00,-93.05,-132.28,0.00,6.00"
" 88/ 27/ 35 (C),0.00,-0.00,-71.36,-67.21,0.00,6.00"
" 88/ 27/ 36 (C),0.00,0.00,-93.88,-134.76,-0.00,6.00"
" 88/ 27/ 37 (C),0.00,0.00,-72.18,-69.69,-0.00,6.00"
" 88/ 27/ 38 (C),0.00,0.00,-93.88,-134.76,-0.00,6.00"
" 88/ 27/ 39 (C),0.00,0.00,-72.18,-69.69,-0.00,6.00"
" 88/ 27/ 40 (C),0.00,-0.00,-82.62,-100.98,-0.00,6.00"
" 89/ 27/ 22 (C),-0.00,0.00,87.23,-107.95,0.00,6.00"
" 89/ 27/ 23 (C),-0.00,0.00,142.08,-176.25,0.00,6.00"
" 89/ 27/ 24 (C),-0.00,0.00,66.36,-50.14,-0.00,6.00"
" 89/ 27/ 25 (C),-0.00,0.00,104.22,-163.49,0.00,6.00"
" 89/ 27/ 26 (C),-0.00,0.00,66.35,-50.11,0.00,6.00"
" 89/ 27/ 27 (C),-0.00,0.00,104.23,-163.52,-0.00,6.00"
" 89/ 27/ 28 (C),-0.00,-0.00,64.87,-45.66,-0.00,6.00"
" 89/ 27/ 29 (C),-0.00,-0.00,102.73,-159.01,0.00,6.00"
" 89/ 27/ 30 (C),-0.00,-0.00,64.86,-45.63,0.00,6.00"
" 89/ 27/ 31 (C),-0.00,-0.00,102.74,-159.04,-0.00,6.00"
" 89/ 27/ 32 (C),-0.00,0.00,74.06,-73.20,-0.00,6.00"
" 89/ 27/ 33 (C),-0.00,0.00,95.85,-138.41,0.00,6.00"
" 89/ 27/ 34 (C),-0.00,0.00,74.06,-73.18,0.00,6.00"
" 89/ 27/ 35 (C),-0.00,0.00,95.85,-138.43,-0.00,6.00"
" 89/ 27/ 36 (C),-0.00,-0.00,73.24,-70.74,-0.00,6.00"
" 89/ 27/ 37 (C),-0.00,-0.00,95.03,-135.95,0.00,6.00"
" 89/ 27/ 38 (C),-0.00,-0.00,73.24,-70.72,0.00,6.00"
" 89/ 27/ 39 (C),-0.00,-0.00,95.03,-135.97,-0.00,6.00"
" 89/ 27/ 40 (C),-0.00,0.00,84.55,-104.58,0.00,6.00"
" 89/ 28/ 22 (C),-0.00,0.00,-83.25,-96.00,-0.00,6.00"
" 89/ 28/ 23 (C),-0.00,0.00,-135.58,-156.76,-0.00,6.00"
" 89/ 28/ 24 (C),-0.00,0.00,-98.87,-147.68,-0.00,6.00"
" 89/ 28/ 25 (C),-0.00,0.00,-61.01,-33.87,-0.00,6.00"
" 89/ 28/ 26 (C),-0.00,0.00,-98.88,-147.71,-0.00,6.00"
" 89/ 28/ 27 (C),-0.00,0.00,-61.00,-33.84,-0.00,6.00"
" 89/ 28/ 28 (C),-0.00,-0.00,-100.36,-152.13,0.00,6.00"
" 89/ 28/ 29 (C),-0.00,-0.00,-62.50,-38.32,0.00,6.00"
" 89/ 28/ 30 (C),-0.00,-0.00,-100.37,-152.16,0.00,6.00"
" 89/ 28/ 31 (C),-0.00,-0.00,-62.49,-38.29,0.00,6.00"
" 89/ 28/ 32 (C),-0.00,0.00,-91.17,-124.52,-0.00,6.00"
" 89/ 28/ 33 (C),-0.00,0.00,-69.39,-59.04,-0.00,6.00"
" 89/ 28/ 34 (C),-0.00,0.00,-91.18,-124.53,-0.00,6.00"
" 89/ 28/ 35 (C),-0.00,0.00,-69.38,-59.02,-0.00,6.00"
" 89/ 28/ 36 (C),-0.00,-0.00,-91.99,-126.97,0.00,6.00"
" 89/ 28/ 37 (C),-0.00,-0.00,-70.21,-61.48,0.00,6.00"
" 89/ 28/ 38 (C),-0.00,-0.00,-91.99,-126.98,0.00,6.00"
" 89/ 28/ 39 (C),-0.00,-0.00,-70.20,-61.47,0.00,6.00"
" 89/ 28/ 40 (C),-0.00,0.00,-80.69,-93.00,-0.00,6.00"
" 90/ 29/ 22 (C),-0.00,-0.00,44.06,-48.10,-0.00,6.00"
" 90/ 29/ 23 (C),-0.00,-0.00,70.89,-77.76,-0.00,6.00"
" 90/ 29/ 24 (C),-0.00,0.00,26.95,1.11,0.00,6.00"
" 90/ 29/ 25 (C),-0.00,0.00,62.80,-107.01,0.00,6.00"
" 90/ 29/ 26 (C),-0.00,0.00,26.97,1.04,0.00,6.00"
" 90/ 29/ 27 (C),-0.00,0.00,62.77,-106.94,0.00,6.00"
" 90/ 29/ 28 (C),-0.00,-0.00,22.79,13.63,-0.00,6.00"
" 90/ 29/ 29 (C),-0.00,-0.00,58.64,-94.49,-0.00,6.00"
" 90/ 29/ 30 (C),-0.00,-0.00,22.82,13.56,-0.00,6.00"
" 90/ 29/ 31 (C),-0.00,-0.00,58.62,-94.42,-0.00,6.00"
" 90/ 29/ 32 (C),-0.00,0.00,33.63,-19.03,0.00,6.00"
" 90/ 29/ 33 (C),-0.00,0.00,54.25,-81.23,0.00,6.00"
" 90/ 29/ 34 (C),-0.00,0.00,33.64,-19.07,0.00,6.00"
" 90/ 29/ 35 (C),-0.00,0.00,54.24,-81.19,0.00,6.00"
" 90/ 29/ 36 (C),-0.00,-0.00,31.34,-12.14,-0.00,6.00"
" 90/ 29/ 37 (C),-0.00,-0.00,51.97,-74.35,-0.00,6.00"
" 90/ 29/ 38 (C),-0.00,-0.00,31.36,-12.18,-0.00,6.00"
" 90/ 29/ 39 (C),-0.00,-0.00,51.95,-74.31,-0.00,6.00"
" 90/ 29/ 40 (C),-0.00,-0.00,42.80,-46.69,-0.00,6.00"
" 90/ 30/ 22 (C),-0.00,-0.00,-47.62,-58.80,0.00,6.00"
" 90/ 30/ 23 (C),-0.00,-0.00,-76.64,-95.01,0.00,6.00"
" 90/ 30/ 24 (C),-0.00,0.00,-62.11,-104.35,-0.00,6.00"
" 90/ 30/ 25 (C),-0.00,0.00,-26.26,2.61,-0.00,6.00"
" 90/ 30/ 26 (C),-0.00,0.00,-62.08,-104.28,-0.00,6.00"
" 90/ 30/ 27 (C),-0.00,0.00,-26.28,2.54,-0.00,6.00"
" 90/ 30/ 28 (C),-0.00,-0.00,-66.26,-116.77,0.00,6.00"
" 90/ 30/ 29 (C),-0.00,-0.00,-30.41,-9.80,0.00,6.00"
" 90/ 30/ 30 (C),-0.00,-0.00,-66.24,-116.69,0.00,6.00"
" 90/ 30/ 31 (C),-0.00,-0.00,-30.44,-9.87,0.00,6.00"
" 90/ 30/ 32 (C),-0.00,0.00,-55.43,-84.43,-0.00,6.00"
" 90/ 30/ 33 (C),-0.00,0.00,-34.80,-22.89,-0.00,6.00"
" 90/ 30/ 34 (C),-0.00,0.00,-55.42,-84.39,-0.00,6.00"
" 90/ 30/ 35 (C),-0.00,0.00,-34.82,-22.93,-0.00,6.00"
" 90/ 30/ 36 (C),-0.00,-0.00,-57.71,-91.26,0.00,6.00"
" 90/ 30/ 37 (C),-0.00,-0.00,-37.09,-29.72,0.00,6.00"
" 90/ 30/ 38 (C),-0.00,-0.00,-57.70,-91.22,0.00,6.00"
" 90/ 30/ 39 (C),-0.00,-0.00,-37.10,-29.76,0.00,6.00"
" 90/ 30/ 40 (C),-0.00,-0.00,-46.26,-57.08,0.00,6.00"
" 91/ 30/ 22 (C),0.00,-0.00,48.23,-57.70,0.00,6.00"
" 91/ 30/ 23 (C),0.00,-0.00,76.99,-92.66,0.00,6.00"
" 91/ 30/ 24 (C),0.00,0.00,18.95,27.83,0.00,6.00"
" 91/ 30/ 25 (C),0.00,0.00,82.24,-162.03,0.00,6.00"
" 91/ 30/ 26 (C),0.00,0.00,18.95,27.83,0.00,6.00"
" 91/ 30/ 27 (C),0.00,0.00,82.24,-162.03,0.00,6.00"
" 91/ 30/ 28 (C),0.00,-0.00,11.60,49.90,-0.00,6.00"
" 91/ 30/ 29 (C),0.00,-0.00,74.88,-139.96,-0.00,6.00"
" 91/ 30/ 30 (C),0.00,-0.00,11.60,49.91,-0.00,6.00"
" 91/ 30/ 31 (C),0.00,-0.00,74.88,-139.96,-0.00,6.00"
" 91/ 30/ 32 (C),0.00,0.00,30.74,-7.52,0.00,6.00"
" 91/ 30/ 33 (C),0.00,0.00,67.15,-116.75,0.00,6.00"
" 91/ 30/ 34 (C),0.00,0.00,30.74,-7.51,0.00,6.00"
" 91/ 30/ 35 (C),0.00,0.00,67.15,-116.75,0.00,6.00"
" 91/ 30/ 36 (C),0.00,-0.00,26.69,4.62,-0.00,6.00"
" 91/ 30/ 37 (C),0.00,-0.00,63.10,-104.61,-0.00,6.00"
" 91/ 30/ 38 (C),0.00,-0.00,26.69,4.62,-0.00,6.00"
" 91/ 30/ 39 (C),0.00,-0.00,63.10,-104.61,-0.00,6.00"
" 91/ 30/ 40 (C),0.00,-0.00,46.92,-56.06,0.00,6.00"
" 91/ 31/ 22 (C),0.00,-0.00,-48.23,-57.70,0.00,6.00"
" 91/ 31/ 23 (C),0.00,-0.00,-76.99,-92.66,0.00,6.00"
" 91/ 31/ 24 (C),0.00,0.00,-74.88,-139.96,-0.00,6.00"
" 91/ 31/ 25 (C),0.00,0.00,-11.60,49.91,-0.00,6.00"
" 91/ 31/ 26 (C),0.00,0.00,-74.88,-139.96,-0.00,6.00"
" 91/ 31/ 27 (C),0.00,0.00,-11.60,49.90,-0.00,6.00"
" 91/ 31/ 28 (C),0.00,-0.00,-82.24,-162.03,0.00,6.00"
" 91/ 31/ 29 (C),0.00,-0.00,-18.95,27.83,0.00,6.00"
" 91/ 31/ 30 (C),0.00,-0.00,-82.24,-162.03,0.00,6.00"
" 91/ 31/ 31 (C),0.00,-0.00,-18.95,27.83,0.00,6.00"
" 91/ 31/ 32 (C),0.00,0.00,-63.10,-104.61,-0.00,6.00"
" 91/ 31/ 33 (C),0.00,0.00,-26.69,4.62,-0.00,6.00"
" 91/ 31/ 34 (C),0.00,0.00,-63.10,-104.61,-0.00,6.00"
" 91/ 31/ 35 (C),0.00,0.00,-26.69,4.62,-0.00,6.00"
" 91/ 31/ 36 (C),0.00,-0.00,-67.15,-116.75,0.00,6.00"
" 91/ 31/ 37 (C),0.00,-0.00,-30.74,-7.51,0.00,6.00"
" 91/ 31/ 38 (C),0.00,-0.00,-67.15,-116.75,0.00,6.00"
" 91/ 31/ 39 (C),0.00,-0.00,-30.74,-7.52,0.00,6.00"
" 91/ 31/ 40 (C),0.00,-0.00,-46.92,-56.06,0.00,6.00"
" 92/ 31/ 22 (C),-0.00,0.00,47.62,-58.80,0.00,6.00"
" 92/ 31/ 23 (C),-0.00,0.00,76.64,-95.01,0.00,6.00"
" 92/ 31/ 24 (C),-0.00,0.00,30.44,-9.87,0.00,6.00"
" 92/ 31/ 25 (C),-0.00,0.00,66.24,-116.69,0.00,6.00"
" 92/ 31/ 26 (C),-0.00,0.00,30.41,-9.80,0.00,6.00"
" 92/ 31/ 27 (C),-0.00,0.00,66.26,-116.77,0.00,6.00"
" 92/ 31/ 28 (C),-0.00,-0.00,26.28,2.54,-0.00,6.00"
" 92/ 31/ 29 (C),-0.00,-0.00,62.08,-104.28,-0.00,6.00"
" 92/ 31/ 30 (C),-0.00,-0.00,26.26,2.61,-0.00,6.00"
" 92/ 31/ 31 (C),-0.00,-0.00,62.11,-104.35,-0.00,6.00"
" 92/ 31/ 32 (C),-0.00,0.00,37.10,-29.76,0.00,6.00"
" 92/ 31/ 33 (C),-0.00,0.00,57.70,-91.22,0.00,6.00"
" 92/ 31/ 34 (C),-0.00,0.00,37.09,-29.72,0.00,6.00"
" 92/ 31/ 35 (C),-0.00,0.00,57.71,-91.26,0.00,6.00"
" 92/ 31/ 36 (C),-0.00,-0.00,34.82,-22.93,-0.00,6.00"
" 92/ 31/ 37 (C),-0.00,-0.00,55.42,-84.39,-0.00,6.00"
" 92/ 31/ 38 (C),-0.00,-0.00,34.80,-22.89,-0.00,6.00"
" 92/ 31/ 39 (C),-0.00,-0.00,55.43,-84.43,-0.00,6.00"
" 92/ 31/ 40 (C),-0.00,0.00,46.26,-57.08,0.00,6.00"
" 92/ 32/ 22 (C),-0.00,0.00,-44.06,-48.10,-0.00,6.00"
" 92/ 32/ 23 (C),-0.00,0.00,-70.89,-77.76,-0.00,6.00"
" 92/ 32/ 24 (C),-0.00,0.00,-58.62,-94.42,-0.00,6.00"
" 92/ 32/ 25 (C),-0.00,0.00,-22.82,13.56,-0.00,6.00"
" 92/ 32/ 26 (C),-0.00,0.00,-58.64,-94.49,-0.00,6.00"
" 92/ 32/ 27 (C),-0.00,0.00,-22.79,13.63,-0.00,6.00"
" 92/ 32/ 28 (C),-0.00,-0.00,-62.77,-106.94,0.00,6.00"
" 92/ 32/ 29 (C),-0.00,-0.00,-26.97,1.04,0.00,6.00"
" 92/ 32/ 30 (C),-0.00,-0.00,-62.80,-107.01,0.00,6.00"
" 92/ 32/ 31 (C),-0.00,-0.00,-26.95,1.11,0.00,6.00"
" 92/ 32/ 32 (C),-0.00,0.00,-51.95,-74.31,-0.00,6.00"
" 92/ 32/ 33 (C),-0.00,0.00,-31.36,-12.18,-0.00,6.00"
" 92/ 32/ 34 (C),-0.00,0.00,-51.97,-74.35,-0.00,6.00"
" 92/ 32/ 35 (C),-0.00,0.00,-31.34,-12.14,-0.00,6.00"
" 92/ 32/ 36 (C),-0.00,-0.00,-54.24,-81.19,0.00,6.00"
" 92/ 32/ 37 (C),-0.00,-0.00,-33.64,-19.07,0.00,6.00"
" 92/ 32/ 38 (C),-0.00,-0.00,-54.25,-81.23,0.00,6.00"
" 92/ 32/ 39 (C),-0.00,-0.00,-33.63,-19.03,0.00,6.00"
" 92/ 32/ 40 (C),-0.00,0.00,-42.80,-46.69,-0.00,6.00"
" 93/ 33/ 22 (C),0.00,-0.00,46.27,-49.46,-0.00,6.00"
" 93/ 33/ 23 (C),0.00,-0.00,73.84,-79.41,-0.00,6.00"
" 93/ 33/ 24 (C),0.00,-0.00,11.25,51.20,-0.00,6.00"
" 93/ 33/ 25 (C),-0.00,-0.00,72.22,-128.06,-0.00,6.00"
" 93/ 33/ 26 (C),0.00,-0.00,11.17,51.42,-0.00,6.00"
" 93/ 33/ 27 (C),-0.00,-0.00,72.30,-128.29,-0.00,6.00"
" 93/ 33/ 28 (C),0.00,0.00,17.81,31.92,0.00,6.00"
" 93/ 33/ 29 (C),-0.00,0.00,78.79,-147.34,0.00,6.00"
" 93/ 33/ 30 (C),0.00,0.00,17.74,32.14,0.00,6.00"
" 93/ 33/ 31 (C),-0.00,0.00,78.86,-147.56,0.00,6.00"
" 93/ 33/ 32 (C),0.00,-0.00,25.67,8.80,-0.00,6.00"
" 93/ 33/ 33 (C),-0.00,-0.00,60.75,-94.34,-0.00,6.00"
" 93/ 33/ 34 (C),0.00,-0.00,25.63,8.92,-0.00,6.00"
" 93/ 33/ 35 (C),-0.00,-0.00,60.79,-94.46,-0.00,6.00"
" 93/ 33/ 36 (C),0.00,0.00,29.28,-1.80,0.00,6.00"
" 93/ 33/ 37 (C),-0.00,0.00,64.36,-104.94,0.00,6.00"
" 93/ 33/ 38 (C),0.00,0.00,29.24,-1.68,0.00,6.00"
" 93/ 33/ 39 (C),-0.00,0.00,64.40,-105.06,0.00,6.00"
" 93/ 33/ 40 (C),0.00,-0.00,45.01,-48.06,-0.00,6.00"
" 93/ 34/ 22 (C),0.00,-0.00,-50.19,-61.22,0.00,6.00"
" 93/ 34/ 23 (C),0.00,-0.00,-80.14,-98.31,0.00,6.00"
" 93/ 34/ 24 (C),0.00,-0.00,-82.59,-162.84,0.00,6.00"
" 93/ 34/ 25 (C),-0.00,-0.00,-21.62,23.74,0.00,6.00"
" 93/ 34/ 26 (C),0.00,-0.00,-82.67,-163.08,0.00,6.00"
" 93/ 34/ 27 (C),-0.00,-0.00,-21.54,23.98,0.00,6.00"
" 93/ 34/ 28 (C),0.00,0.00,-76.03,-142.72,-0.00,6.00"
" 93/ 34/ 29 (C),-0.00,0.00,-15.05,43.86,-0.00,6.00"
" 93/ 34/ 30 (C),0.00,0.00,-76.10,-142.96,-0.00,6.00"
" 93/ 34/ 31 (C),-0.00,0.00,-14.98,44.10,-0.00,6.00"
" 93/ 34/ 32 (C),0.00,-0.00,-68.17,-118.70,0.00,6.00"
" 93/ 34/ 33 (C),-0.00,-0.00,-33.09,-11.34,0.00,6.00"
" 93/ 34/ 34 (C),0.00,-0.00,-68.21,-118.83,0.00,6.00"
" 93/ 34/ 35 (C),-0.00,-0.00,-33.05,-11.22,0.00,6.00"
" 93/ 34/ 36 (C),0.00,0.00,-64.56,-107.64,-0.00,6.00"
" 93/ 34/ 37 (C),-0.00,0.00,-29.48,-0.28,-0.00,6.00"
" 93/ 34/ 38 (C),0.00,0.00,-64.60,-107.76,-0.00,6.00"
" 93/ 34/ 39 (C),-0.00,0.00,-29.43,-0.15,-0.00,6.00"
" 93/ 34/ 40 (C),0.00,-0.00,-48.83,-59.50,0.00,6.00"
" 94/ 34/ 22 (C),0.00,-0.00,46.76,-56.40,0.00,6.00"
" 94/ 34/ 23 (C),0.00,-0.00,75.00,-90.90,0.00,6.00"
" 94/ 34/ 24 (C),0.00,-0.00,15.44,35.26,-0.00,6.00"
" 94/ 34/ 25 (C),0.00,-0.00,69.62,-127.29,-0.00,6.00"
" 94/ 34/ 26 (C),0.00,-0.00,15.44,35.25,-0.00,6.00"
" 94/ 34/ 27 (C),0.00,-0.00,69.62,-127.28,-0.00,6.00"
" 94/ 34/ 28 (C),0.00,0.00,21.28,17.74,0.00,6.00"
" 94/ 34/ 29 (C),0.00,0.00,75.46,-144.80,0.00,6.00"
" 94/ 34/ 30 (C),0.00,0.00,21.28,17.74,0.00,6.00"
" 94/ 34/ 31 (C),0.00,0.00,75.46,-144.80,0.00,6.00"
" 94/ 34/ 32 (C),0.00,-0.00,28.26,-3.20,-0.00,6.00"
" 94/ 34/ 33 (C),0.00,-0.00,59.43,-96.72,-0.00,6.00"
" 94/ 34/ 34 (C),0.00,-0.00,28.26,-3.20,-0.00,6.00"
" 94/ 34/ 35 (C),0.00,-0.00,59.43,-96.71,-0.00,6.00"
" 94/ 34/ 36 (C),0.00,0.00,31.47,-12.83,0.00,6.00"
" 94/ 34/ 37 (C),0.00,0.00,62.64,-106.35,0.00,6.00"
" 94/ 34/ 38 (C),0.00,0.00,31.47,-12.83,0.00,6.00"
" 94/ 34/ 39 (C),0.00,0.00,62.64,-106.34,0.00,6.00"
" 94/ 34/ 40 (C),0.00,-0.00,45.45,-54.77,0.00,6.00"
" 94/ 35/ 22 (C),0.00,-0.00,-46.76,-56.40,0.00,6.00"
" 94/ 35/ 23 (C),0.00,-0.00,-75.00,-90.90,0.00,6.00"
" 94/ 35/ 24 (C),0.00,-0.00,-75.46,-144.80,0.00,6.00"
" 94/ 35/ 25 (C),0.00,-0.00,-21.28,17.74,0.00,6.00"
" 94/ 35/ 26 (C),0.00,-0.00,-75.46,-144.80,0.00,6.00"
" 94/ 35/ 27 (C),0.00,-0.00,-21.28,17.74,0.00,6.00"
" 94/ 35/ 28 (C),0.00,0.00,-69.62,-127.28,-0.00,6.00"
" 94/ 35/ 29 (C),0.00,0.00,-15.44,35.25,-0.00,6.00"
" 94/ 35/ 30 (C),0.00,0.00,-69.62,-127.29,-0.00,6.00"
" 94/ 35/ 31 (C),0.00,0.00,-15.44,35.26,-0.00,6.00"
" 94/ 35/ 32 (C),0.00,-0.00,-62.64,-106.34,0.00,6.00"
" 94/ 35/ 33 (C),0.00,-0.00,-31.47,-12.83,0.00,6.00"
" 94/ 35/ 34 (C),0.00,-0.00,-62.64,-106.35,0.00,6.00"
" 94/ 35/ 35 (C),0.00,-0.00,-31.47,-12.83,0.00,6.00"
" 94/ 35/ 36 (C),0.00,0.00,-59.43,-96.71,-0.00,6.00"
" 94/ 35/ 37 (C),0.00,0.00,-28.26,-3.20,-0.00,6.00"
" 94/ 35/ 38 (C),0.00,0.00,-59.43,-96.72,-0.00,6.00"
" 94/ 35/ 39 (C),0.00,0.00,-28.26,-3.20,-0.00,6.00"
" 94/ 35/ 40 (C),0.00,-0.00,-45.45,-54.77,0.00,6.00"
" 95/ 35/ 22 (C),0.00,0.00,50.19,-61.22,0.00,6.00"
" 95/ 35/ 23 (C),0.00,0.00,80.14,-98.31,0.00,6.00"
" 95/ 35/ 24 (C),-0.00,-0.00,14.98,44.10,-0.00,6.00"
" 95/ 35/ 25 (C),0.00,-0.00,76.10,-142.96,-0.00,6.00"
" 95/ 35/ 26 (C),-0.00,-0.00,15.05,43.86,-0.00,6.00"
" 95/ 35/ 27 (C),0.00,-0.00,76.03,-142.72,-0.00,6.00"
" 95/ 35/ 28 (C),-0.00,0.00,21.54,23.98,0.00,6.00"
" 95/ 35/ 29 (C),0.00,0.00,82.67,-163.08,0.00,6.00"
" 95/ 35/ 30 (C),-0.00,0.00,21.62,23.74,0.00,6.00"
" 95/ 35/ 31 (C),0.00,0.00,82.59,-162.84,0.00,6.00"
" 95/ 35/ 32 (C),-0.00,-0.00,29.43,-0.15,-0.00,6.00"
" 95/ 35/ 33 (C),0.00,-0.00,64.60,-107.76,-0.00,6.00"
" 95/ 35/ 34 (C),-0.00,-0.00,29.48,-0.28,-0.00,6.00"
" 95/ 35/ 35 (C),0.00,-0.00,64.56,-107.64,-0.00,6.00"
" 95/ 35/ 36 (C),-0.00,0.00,33.05,-11.22,0.00,6.00"
" 95/ 35/ 37 (C),0.00,0.00,68.21,-118.83,0.00,6.00"
" 95/ 35/ 38 (C),-0.00,0.00,33.09,-11.34,0.00,6.00"
" 95/ 35/ 39 (C),0.00,0.00,68.17,-118.70,0.00,6.00"
" 95/ 35/ 40 (C),0.00,0.00,48.83,-59.50,0.00,6.00"
" 95/ 36/ 22 (C),0.00,0.00,-46.27,-49.46,-0.00,6.00"
" 95/ 36/ 23 (C),0.00,0.00,-73.84,-79.41,-0.00,6.00"
" 95/ 36/ 24 (C),-0.00,-0.00,-78.86,-147.56,0.00,6.00"
" 95/ 36/ 25 (C),0.00,-0.00,-17.74,32.14,0.00,6.00"
" 95/ 36/ 26 (C),-0.00,-0.00,-78.79,-147.34,0.00,6.00"
" 95/ 36/ 27 (C),0.00,-0.00,-17.81,31.92,0.00,6.00"
" 95/ 36/ 28 (C),-0.00,0.00,-72.30,-128.29,-0.00,6.00"
" 95/ 36/ 29 (C),0.00,0.00,-11.17,51.42,-0.00,6.00"
" 95/ 36/ 30 (C),-0.00,0.00,-72.22,-128.06,-0.00,6.00"
" 95/ 36/ 31 (C),0.00,0.00,-11.25,51.20,-0.00,6.00"
" 95/ 36/ 32 (C),-0.00,-0.00,-64.40,-105.06,0.00,6.00"
" 95/ 36/ 33 (C),0.00,-0.00,-29.24,-1.68,0.00,6.00"
" 95/ 36/ 34 (C),-0.00,-0.00,-64.36,-104.94,0.00,6.00"
" 95/ 36/ 35 (C),0.00,-0.00,-29.28,-1.80,0.00,6.00"
" 95/ 36/ 36 (C),-0.00,0.00,-60.79,-94.46,-0.00,6.00"
" 95/ 36/ 37 (C),0.00,0.00,-25.63,8.92,-0.00,6.00"
" 95/ 36/ 38 (C),-0.00,0.00,-60.75,-94.34,-0.00,6.00"
" 95/ 36/ 39 (C),0.00,0.00,-25.67,8.80,-0.00,6.00"
" 95/ 36/ 40 (C),0.00,0.00,-45.01,-48.06,-0.00,6.00"
" 96/ 37/ 22 (C),0.00,0.00,84.04,-99.07,0.00,6.00"
" 96/ 37/ 23 (C),0.00,0.00,136.87,-161.74,0.00,6.00"
" 96/ 37/ 24 (C),-0.00,-0.00,61.18,-35.03,-0.00,6.00"
" 96/ 37/ 25 (C),0.00,-0.00,100.32,-152.69,-0.00,6.00"
" 96/ 37/ 26 (C),-0.00,-0.00,61.17,-35.00,-0.00,6.00"
" 96/ 37/ 27 (C),0.00,-0.00,100.33,-152.72,-0.00,6.00"
" 96/ 37/ 28 (C),-0.00,0.00,62.59,-39.28,0.00,6.00"
" 96/ 37/ 29 (C),0.00,0.00,101.74,-156.94,0.00,6.00"
" 96/ 37/ 30 (C),-0.00,0.00,62.58,-39.25,0.00,6.00"
" 96/ 37/ 31 (C),0.00,0.00,101.75,-156.97,0.00,6.00"
" 96/ 37/ 32 (C),0.00,-0.00,69.81,-60.97,-0.00,6.00"
" 96/ 37/ 33 (C),0.00,-0.00,92.33,-128.66,-0.00,6.00"
" 96/ 37/ 34 (C),0.00,-0.00,69.80,-60.95,-0.00,6.00"
" 96/ 37/ 35 (C),0.00,-0.00,92.33,-128.68,-0.00,6.00"
" 96/ 37/ 36 (C),0.00,0.00,70.59,-63.30,0.00,6.00"
" 96/ 37/ 37 (C),0.00,0.00,93.11,-131.00,0.00,6.00"
" 96/ 37/ 38 (C),0.00,0.00,70.58,-63.29,0.00,6.00"
" 96/ 37/ 39 (C),0.00,0.00,93.11,-131.01,0.00,6.00"
" 96/ 37/ 40 (C),0.00,0.00,81.45,-95.97,0.00,6.00"
" 96/ 38/ 22 (C),0.00,0.00,-86.44,-106.26,-0.00,6.00"
" 96/ 38/ 23 (C),0.00,0.00,-140.80,-173.53,-0.00,6.00"
" 96/ 38/ 24 (C),-0.00,-0.00,-104.05,-163.65,0.00,6.00"
" 96/ 38/ 25 (C),0.00,-0.00,-64.91,-46.46,0.00,6.00"
" 96/ 38/ 26 (C),-0.00,-0.00,-104.06,-163.68,0.00,6.00"
" 96/ 38/ 27 (C),0.00,-0.00,-64.90,-46.43,0.00,6.00"
" 96/ 38/ 28 (C),-0.00,0.00,-102.64,-159.41,-0.00,6.00"
" 96/ 38/ 29 (C),0.00,0.00,-63.50,-42.23,-0.00,6.00"
" 96/ 38/ 30 (C),-0.00,0.00,-102.65,-159.44,-0.00,6.00"
" 96/ 38/ 31 (C),0.00,0.00,-63.49,-42.19,-0.00,6.00"
" 96/ 38/ 32 (C),0.00,-0.00,-95.42,-137.81,0.00,6.00"
" 96/ 38/ 33 (C),0.00,-0.00,-72.90,-70.39,0.00,6.00"
" 96/ 38/ 34 (C),0.00,-0.00,-95.43,-137.83,0.00,6.00"
" 96/ 38/ 35 (C),0.00,-0.00,-72.90,-70.37,0.00,6.00"
" 96/ 38/ 36 (C),0.00,0.00,-94.65,-135.48,-0.00,6.00"
" 96/ 38/ 37 (C),0.00,0.00,-72.13,-68.06,-0.00,6.00"
" 96/ 38/ 38 (C),0.00,0.00,-94.65,-135.50,-0.00,6.00"
" 96/ 38/ 39 (C),0.00,0.00,-72.12,-68.04,-0.00,6.00"
" 96/ 38/ 40 (C),0.00,0.00,-83.78,-102.94,-0.00,6.00"
" 97/ 38/ 22 (C),-0.00,-0.00,85.24,-104.19,0.00,6.00"
" 97/ 38/ 23 (C),-0.00,-0.00,138.83,-170.13,0.00,6.00"
" 97/ 38/ 24 (C),-0.00,-0.00,62.41,-40.31,-0.00,6.00"
" 97/ 38/ 25 (C),-0.00,-0.00,101.42,-157.35,-0.00,6.00"
" 97/ 38/ 26 (C),-0.00,-0.00,62.41,-40.31,-0.00,6.00"
" 97/ 38/ 27 (C),-0.00,-0.00,101.42,-157.35,-0.00,6.00"
" 97/ 38/ 28 (C),-0.00,0.00,63.81,-44.53,0.00,6.00"
" 97/ 38/ 29 (C),-0.00,0.00,102.83,-161.57,0.00,6.00"
" 97/ 38/ 30 (C),-0.00,0.00,63.81,-44.53,0.00,6.00"
" 97/ 38/ 31 (C),-0.00,0.00,102.83,-161.57,0.00,6.00"
" 97/ 38/ 32 (C),-0.00,-0.00,71.01,-66.11,-0.00,6.00"
" 97/ 38/ 33 (C),-0.00,-0.00,93.45,-133.45,-0.00,6.00"
