"Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MY (kNm),MZ (kNm),Length (m)"
" 99/ 41/ 32 (C),0.00,-0.00,43.83,45.73,-0.00,6.00"
" 99/ 41/ 33 (C),0.00,-0.00,134.42,-240.79,-0.00,6.00"
" 99/ 41/ 34 (C),0.00,-0.00,43.83,45.73,-0.00,6.00"
" 99/ 41/ 35 (C),0.00,-0.00,134.42,-240.79,-0.00,6.00"
" 99/ 41/ 36 (C),0.00,0.00,40.79,55.33,0.00,6.00"
" 99/ 41/ 37 (C),0.00,0.00,131.38,-231.19,0.00,6.00"
" 99/ 41/ 38 (C),0.00,0.00,40.79,55.33,0.00,6.00"
" 99/ 41/ 39 (C),0.00,0.00,131.38,-231.19,0.00,6.00"
" 99/ 41/ 40 (C),0.00,-0.00,87.59,-92.68,-0.00,6.00"
" 99/ 42/ 22 (C),0.00,-0.00,-96.92,-115.85,0.00,6.00"
" 99/ 42/ 23 (C),0.00,-0.00,-155.52,-186.84,0.00,6.00"
" 99/ 42/ 24 (C),0.00,-0.00,-189.42,-382.67,0.00,6.00"
" 99/ 42/ 25 (C),-0.00,-0.00,7.67,176.51,0.00,6.00"
" 99/ 42/ 26 (C),0.00,-0.00,-189.42,-382.67,0.00,6.00"
" 99/ 42/ 27 (C),-0.00,-0.00,7.67,176.51,0.00,6.00"
" 99/ 42/ 28 (C),0.00,0.00,-196.03,-401.42,-0.00,6.00"
" 99/ 42/ 29 (C),-0.00,0.00,1.06,157.75,-0.00,6.00"
" 99/ 42/ 30 (C),0.00,0.00,-196.03,-401.42,-0.00,6.00"
" 99/ 42/ 31 (C),-0.00,0.00,1.06,157.75,-0.00,6.00"
" 99/ 42/ 32 (C),0.00,-0.00,-137.96,-236.65,0.00,6.00"
" 99/ 42/ 33 (C),0.00,-0.00,-47.37,20.36,0.00,6.00"
" 99/ 42/ 34 (C),0.00,-0.00,-137.96,-236.65,0.00,6.00"
" 99/ 42/ 35 (C),0.00,-0.00,-47.37,20.36,0.00,6.00"
" 99/ 42/ 36 (C),0.00,0.00,-141.00,-245.27,-0.00,6.00"
" 99/ 42/ 37 (C),0.00,0.00,-50.41,11.74,-0.00,6.00"
" 99/ 42/ 38 (C),0.00,0.00,-141.00,-245.27,-0.00,6.00"
" 99/ 42/ 39 (C),0.00,0.00,-50.41,11.74,-0.00,6.00"
" 99/ 42/ 40 (C),0.00,-0.00,-94.20,-112.50,0.00,6.00"
" 100/ 42/ 22 (C),-0.00,-0.00,93.52,-112.67,-0.00,6.00"
" 100/ 42/ 23 (C),-0.00,-0.00,150.01,-181.64,-0.00,6.00"
" 100/ 42/ 24 (C),-0.00,-0.00,9.24,135.55,-0.00,6.00"
" 100/ 42/ 25 (C),-0.00,-0.00,178.22,-371.37,-0.00,6.00"
" 100/ 42/ 26 (C),-0.00,-0.00,9.24,135.55,-0.00,6.00"
" 100/ 42/ 27 (C),-0.00,-0.00,178.22,-371.37,-0.00,6.00"
" 100/ 42/ 28 (C),-0.00,0.00,3.57,152.57,0.00,6.00"
" 100/ 42/ 29 (C),-0.00,0.00,172.55,-354.36,0.00,6.00"
" 100/ 42/ 30 (C),-0.00,0.00,3.57,152.57,0.00,6.00"
" 100/ 42/ 31 (C),-0.00,0.00,172.55,-354.36,0.00,6.00"
" 100/ 42/ 32 (C),-0.00,-0.00,53.37,3.19,-0.00,6.00"
" 100/ 42/ 33 (C),-0.00,-0.00,131.03,-229.81,-0.00,6.00"
" 100/ 42/ 34 (C),-0.00,-0.00,53.37,3.19,-0.00,6.00"
" 100/ 42/ 35 (C),-0.00,-0.00,131.03,-229.81,-0.00,6.00"
" 100/ 42/ 36 (C),-0.00,0.00,50.76,11.01,0.00,6.00"
" 100/ 42/ 37 (C),-0.00,0.00,128.43,-221.99,0.00,6.00"
" 100/ 42/ 38 (C),-0.00,0.00,50.76,11.01,0.00,6.00"
" 100/ 42/ 39 (C),-0.00,0.00,128.43,-221.99,0.00,6.00"
" 100/ 42/ 40 (C),-0.00,-0.00,90.90,-109.41,-0.00,6.00"
" 100/ 43/ 22 (C),-0.00,-0.00,-93.52,-112.67,-0.00,6.00"
" 100/ 43/ 23 (C),-0.00,-0.00,-150.01,-181.64,-0.00,6.00"
" 100/ 43/ 24 (C),-0.00,-0.00,-172.55,-354.36,0.00,6.00"
" 100/ 43/ 25 (C),-0.00,-0.00,-3.57,152.57,0.00,6.00"
" 100/ 43/ 26 (C),-0.00,-0.00,-172.55,-354.36,0.00,6.00"
" 100/ 43/ 27 (C),-0.00,-0.00,-3.57,152.57,0.00,6.00"
" 100/ 43/ 28 (C),-0.00,0.00,-178.22,-371.37,-0.00,6.00"
" 100/ 43/ 29 (C),-0.00,0.00,-9.24,135.55,-0.00,6.00"
" 100/ 43/ 30 (C),-0.00,0.00,-178.22,-371.37,-0.00,6.00"
" 100/ 43/ 31 (C),-0.00,0.00,-9.24,135.55,-0.00,6.00"
" 100/ 43/ 32 (C),-0.00,-0.00,-128.43,-221.99,0.00,6.00"
" 100/ 43/ 33 (C),-0.00,-0.00,-50.76,11.01,0.00,6.00"
" 100/ 43/ 34 (C),-0.00,-0.00,-128.43,-221.99,0.00,6.00"
" 100/ 43/ 35 (C),-0.00,-0.00,-50.76,11.01,0.00,6.00"
" 100/ 43/ 36 (C),-0.00,0.00,-131.03,-229.81,-0.00,6.00"
" 100/ 43/ 37 (C),-0.00,0.00,-53.37,3.19,-0.00,6.00"
" 100/ 43/ 38 (C),-0.00,0.00,-131.03,-229.81,-0.00,6.00"
" 100/ 43/ 39 (C),-0.00,0.00,-53.37,3.19,-0.00,6.00"
" 100/ 43/ 40 (C),-0.00,-0.00,-90.90,-109.41,-0.00,6.00"
" 101/ 43/ 22 (C),0.00,0.00,96.92,-115.85,0.00,6.00"
" 101/ 43/ 23 (C),0.00,0.00,155.52,-186.84,0.00,6.00"
" 101/ 43/ 24 (C),-0.00,-0.00,-1.06,157.75,-0.00,6.00"
" 101/ 43/ 25 (C),0.00,-0.00,196.03,-401.42,-0.00,6.00"
" 101/ 43/ 26 (C),-0.00,-0.00,-1.06,157.75,-0.00,6.00"
" 101/ 43/ 27 (C),0.00,-0.00,196.03,-401.42,-0.00,6.00"
" 101/ 43/ 28 (C),-0.00,0.00,-7.67,176.51,0.00,6.00"
" 101/ 43/ 29 (C),0.00,0.00,189.42,-382.67,0.00,6.00"
" 101/ 43/ 30 (C),-0.00,0.00,-7.67,176.51,0.00,6.00"
" 101/ 43/ 31 (C),0.00,0.00,189.42,-382.67,0.00,6.00"
" 101/ 43/ 32 (C),0.00,-0.00,50.41,11.74,-0.00,6.00"
" 101/ 43/ 33 (C),0.00,-0.00,141.00,-245.27,-0.00,6.00"
" 101/ 43/ 34 (C),0.00,-0.00,50.41,11.74,-0.00,6.00"
" 101/ 43/ 35 (C),0.00,-0.00,141.00,-245.27,-0.00,6.00"
" 101/ 43/ 36 (C),0.00,0.00,47.37,20.36,0.00,6.00"
" 101/ 43/ 37 (C),0.00,0.00,137.96,-236.65,0.00,6.00"
" 101/ 43/ 38 (C),0.00,0.00,47.37,20.36,0.00,6.00"
" 101/ 43/ 39 (C),0.00,0.00,137.96,-236.65,0.00,6.00"
" 101/ 43/ 40 (C),0.00,0.00,94.20,-112.50,0.00,6.00"
" 101/ 44/ 22 (C),0.00,0.00,-90.12,-95.45,-0.00,6.00"
" 101/ 44/ 23 (C),0.00,0.00,-144.50,-153.76,-0.00,6.00"
" 101/ 44/ 24 (C),-0.00,-0.00,-182.85,-393.97,0.00,6.00"
" 101/ 44/ 25 (C),0.00,-0.00,14.24,229.40,0.00,6.00"
" 101/ 44/ 26 (C),-0.00,-0.00,-182.85,-393.97,0.00,6.00"
" 101/ 44/ 27 (C),0.00,-0.00,14.24,229.40,0.00,6.00"
" 101/ 44/ 28 (C),-0.00,0.00,-189.46,-414.86,-0.00,6.00"
" 101/ 44/ 29 (C),0.00,0.00,7.63,208.51,-0.00,6.00"
" 101/ 44/ 30 (C),-0.00,0.00,-189.46,-414.86,-0.00,6.00"
" 101/ 44/ 31 (C),0.00,0.00,7.63,208.51,-0.00,6.00"
" 101/ 44/ 32 (C),0.00,-0.00,-131.38,-231.19,0.00,6.00"
" 101/ 44/ 33 (C),0.00,-0.00,-40.79,55.33,0.00,6.00"
" 101/ 44/ 34 (C),0.00,-0.00,-131.38,-231.19,0.00,6.00"
" 101/ 44/ 35 (C),0.00,-0.00,-40.79,55.33,0.00,6.00"
" 101/ 44/ 36 (C),0.00,0.00,-134.42,-240.79,-0.00,6.00"
" 101/ 44/ 37 (C),0.00,0.00,-43.83,45.73,-0.00,6.00"
" 101/ 44/ 38 (C),0.00,0.00,-134.42,-240.79,-0.00,6.00"
" 101/ 44/ 39 (C),0.00,0.00,-43.83,45.73,-0.00,6.00"
" 101/ 44/ 40 (C),0.00,0.00,-87.59,-92.68,-0.00,6.00"
" 102/ 45/ 22 (C),0.00,0.00,52.01,-53.23,0.00,6.00"
" 102/ 45/ 23 (C),0.00,0.00,81.58,-84.12,0.00,6.00"
" 102/ 45/ 24 (C),0.00,-0.00,-37.95,228.73,-0.00,6.00"
" 102/ 45/ 25 (C),-0.00,-0.00,159.14,-394.63,-0.00,6.00"
" 102/ 45/ 26 (C),0.00,-0.00,-37.95,228.73,-0.00,6.00"
" 102/ 45/ 27 (C),-0.00,-0.00,159.14,-394.63,-0.00,6.00"
" 102/ 45/ 28 (C),0.00,0.00,-57.62,290.85,0.00,6.00"
" 102/ 45/ 29 (C),-0.00,0.00,139.47,-332.52,0.00,6.00"
" 102/ 45/ 30 (C),0.00,0.00,-57.62,290.85,0.00,6.00"
" 102/ 45/ 31 (C),-0.00,0.00,139.47,-332.52,0.00,6.00"
" 102/ 45/ 32 (C),0.00,-0.00,9.98,77.09,-0.00,6.00"
" 102/ 45/ 33 (C),-0.00,-0.00,100.57,-209.43,-0.00,6.00"
" 102/ 45/ 34 (C),0.00,-0.00,9.98,77.09,-0.00,6.00"
" 102/ 45/ 35 (C),-0.00,-0.00,100.57,-209.43,-0.00,6.00"
" 102/ 45/ 36 (C),0.00,0.00,0.94,105.64,0.00,6.00"
" 102/ 45/ 37 (C),0.00,0.00,91.53,-180.88,0.00,6.00"
" 102/ 45/ 38 (C),0.00,0.00,0.94,105.64,0.00,6.00"
" 102/ 45/ 39 (C),0.00,0.00,91.53,-180.88,0.00,6.00"
" 102/ 45/ 40 (C),0.00,0.00,50.75,-51.86,0.00,6.00"
" 102/ 46/ 22 (C),0.00,0.00,-56.23,-65.89,-0.00,6.00"
" 102/ 46/ 23 (C),0.00,0.00,-88.30,-104.26,-0.00,6.00"
" 102/ 46/ 24 (C),0.00,-0.00,-143.57,-315.83,0.00,6.00"
" 102/ 46/ 25 (C),-0.00,-0.00,53.52,243.35,0.00,6.00"
" 102/ 46/ 26 (C),0.00,-0.00,-143.57,-315.83,0.00,6.00"
" 102/ 46/ 27 (C),-0.00,-0.00,53.52,243.35,0.00,6.00"
" 102/ 46/ 28 (C),0.00,0.00,-163.24,-371.73,-0.00,6.00"
" 102/ 46/ 29 (C),-0.00,0.00,33.85,187.45,-0.00,6.00"
" 102/ 46/ 30 (C),0.00,0.00,-163.24,-371.73,-0.00,6.00"
" 102/ 46/ 31 (C),-0.00,0.00,33.85,187.45,-0.00,6.00"
" 102/ 46/ 32 (C),0.00,-0.00,-95.63,-179.85,0.00,6.00"
" 102/ 46/ 33 (C),-0.00,-0.00,-5.04,77.16,0.00,6.00"
" 102/ 46/ 34 (C),0.00,-0.00,-95.63,-179.85,0.00,6.00"
" 102/ 46/ 35 (C),-0.00,-0.00,-5.04,77.16,0.00,6.00"
" 102/ 46/ 36 (C),0.00,0.00,-104.67,-205.54,-0.00,6.00"
" 102/ 46/ 37 (C),0.00,0.00,-14.08,51.47,-0.00,6.00"
" 102/ 46/ 38 (C),0.00,0.00,-104.67,-205.54,-0.00,6.00"
" 102/ 46/ 39 (C),0.00,0.00,-14.08,51.47,-0.00,6.00"
" 102/ 46/ 40 (C),0.00,0.00,-54.86,-64.21,-0.00,6.00"
" 103/ 46/ 22 (C),-0.00,-0.00,54.12,-63.74,-0.00,6.00"
" 103/ 46/ 23 (C),-0.00,-0.00,84.94,-100.83,-0.00,6.00"
" 103/ 46/ 24 (C),-0.00,-0.00,-23.20,165.92,-0.00,6.00"
" 103/ 46/ 25 (C),-0.00,-0.00,145.77,-341.00,-0.00,6.00"
" 103/ 46/ 26 (C),-0.00,-0.00,-23.20,165.92,-0.00,6.00"
" 103/ 46/ 27 (C),-0.00,-0.00,145.77,-341.00,-0.00,6.00"
" 103/ 46/ 28 (C),-0.00,0.00,-40.16,216.79,0.00,6.00"
" 103/ 46/ 29 (C),-0.00,0.00,128.82,-290.13,0.00,6.00"
" 103/ 46/ 30 (C),-0.00,0.00,-40.16,216.79,0.00,6.00"
" 103/ 46/ 31 (C),-0.00,0.00,128.82,-290.13,0.00,6.00"
" 103/ 46/ 32 (C),-0.00,-0.00,17.87,42.70,-0.00,6.00"
" 103/ 46/ 33 (C),-0.00,-0.00,95.54,-190.30,-0.00,6.00"
" 103/ 46/ 34 (C),-0.00,-0.00,17.87,42.70,-0.00,6.00"
" 103/ 46/ 35 (C),-0.00,-0.00,95.54,-190.30,-0.00,6.00"
" 103/ 46/ 36 (C),-0.00,0.00,10.08,66.08,0.00,6.00"
" 103/ 46/ 37 (C),-0.00,0.00,87.74,-166.92,0.00,6.00"
" 103/ 46/ 38 (C),-0.00,0.00,10.08,66.08,0.00,6.00"
" 103/ 46/ 39 (C),-0.00,0.00,87.74,-166.92,0.00,6.00"
" 103/ 46/ 40 (C),-0.00,-0.00,52.81,-62.11,-0.00,6.00"
" 103/ 47/ 22 (C),-0.00,-0.00,-54.12,-63.74,-0.00,6.00"
" 103/ 47/ 23 (C),-0.00,-0.00,-84.94,-100.83,-0.00,6.00"
" 103/ 47/ 24 (C),-0.00,-0.00,-128.82,-290.13,0.00,6.00"
" 103/ 47/ 25 (C),-0.00,-0.00,40.16,216.79,0.00,6.00"
" 103/ 47/ 26 (C),-0.00,-0.00,-128.82,-290.13,0.00,6.00"
" 103/ 47/ 27 (C),-0.00,-0.00,40.16,216.79,0.00,6.00"
" 103/ 47/ 28 (C),-0.00,0.00,-145.77,-341.00,-0.00,6.00"
" 103/ 47/ 29 (C),-0.00,0.00,23.20,165.92,-0.00,6.00"
" 103/ 47/ 30 (C),-0.00,0.00,-145.77,-341.00,-0.00,6.00"
" 103/ 47/ 31 (C),-0.00,0.00,23.20,165.92,-0.00,6.00"
" 103/ 47/ 32 (C),-0.00,-0.00,-87.74,-166.92,0.00,6.00"
" 103/ 47/ 33 (C),-0.00,-0.00,-10.08,66.08,0.00,6.00"
" 103/ 47/ 34 (C),-0.00,-0.00,-87.74,-166.92,0.00,6.00"
" 103/ 47/ 35 (C),-0.00,-0.00,-10.08,66.08,0.00,6.00"
" 103/ 47/ 36 (C),-0.00,0.00,-95.54,-190.30,-0.00,6.00"
" 103/ 47/ 37 (C),-0.00,0.00,-17.87,42.70,-0.00,6.00"
" 103/ 47/ 38 (C),-0.00,0.00,-95.54,-190.30,-0.00,6.00"
" 103/ 47/ 39 (C),-0.00,0.00,-17.87,42.70,-0.00,6.00"
" 103/ 47/ 40 (C),-0.00,-0.00,-52.81,-62.11,-0.00,6.00"
" 104/ 47/ 22 (C),0.00,-0.00,56.23,-65.89,-0.00,6.00"
" 104/ 47/ 23 (C),0.00,-0.00,88.30,-104.26,-0.00,6.00"
" 104/ 47/ 24 (C),-0.00,-0.00,-33.85,187.45,-0.00,6.00"
" 104/ 47/ 25 (C),0.00,-0.00,163.24,-371.73,-0.00,6.00"
" 104/ 47/ 26 (C),-0.00,-0.00,-33.85,187.45,-0.00,6.00"
" 104/ 47/ 27 (C),0.00,-0.00,163.24,-371.73,-0.00,6.00"
" 104/ 47/ 28 (C),-0.00,0.00,-53.52,243.35,0.00,6.00"
" 104/ 47/ 29 (C),0.00,0.00,143.57,-315.83,0.00,6.00"
" 104/ 47/ 30 (C),-0.00,0.00,-53.52,243.35,0.00,6.00"
" 104/ 47/ 31 (C),0.00,0.00,143.57,-315.83,0.00,6.00"
" 104/ 47/ 32 (C),0.00,-0.00,14.08,51.47,-0.00,6.00"
" 104/ 47/ 33 (C),0.00,-0.00,104.67,-205.54,-0.00,6.00"
" 104/ 47/ 34 (C),0.00,-0.00,14.08,51.47,-0.00,6.00"
" 104/ 47/ 35 (C),0.00,-0.00,104.67,-205.54,-0.00,6.00"
" 104/ 47/ 36 (C),-0.00,0.00,5.04,77.16,0.00,6.00"
" 104/ 47/ 37 (C),0.00,0.00,95.63,-179.85,0.00,6.00"
" 104/ 47/ 38 (C),-0.00,0.00,5.04,77.16,0.00,6.00"
" 104/ 47/ 39 (C),0.00,0.00,95.63,-179.85,0.00,6.00"
" 104/ 47/ 40 (C),0.00,-0.00,54.86,-64.21,-0.00,6.00"
" 104/ 48/ 22 (C),0.00,-0.00,-52.01,-53.23,0.00,6.00"
" 104/ 48/ 23 (C),0.00,-0.00,-81.58,-84.12,0.00,6.00"
" 104/ 48/ 24 (C),-0.00,-0.00,-139.47,-332.52,0.00,6.00"
" 104/ 48/ 25 (C),0.00,-0.00,57.62,290.85,0.00,6.00"
" 104/ 48/ 26 (C),-0.00,-0.00,-139.47,-332.52,0.00,6.00"
" 104/ 48/ 27 (C),0.00,-0.00,57.62,290.85,0.00,6.00"
" 104/ 48/ 28 (C),-0.00,0.00,-159.14,-394.63,-0.00,6.00"
" 104/ 48/ 29 (C),0.00,0.00,37.95,228.73,-0.00,6.00"
" 104/ 48/ 30 (C),-0.00,0.00,-159.14,-394.63,-0.00,6.00"
" 104/ 48/ 31 (C),0.00,0.00,37.95,228.73,-0.00,6.00"
" 104/ 48/ 32 (C),0.00,-0.00,-91.53,-180.88,0.00,6.00"
" 104/ 48/ 33 (C),0.00,-0.00,-0.94,105.64,0.00,6.00"
" 104/ 48/ 34 (C),0.00,-0.00,-91.53,-180.88,0.00,6.00"
" 104/ 48/ 35 (C),0.00,-0.00,-0.94,105.64,0.00,6.00"
" 104/ 48/ 36 (C),-0.00,0.00,-100.57,-209.43,-0.00,6.00"
" 104/ 48/ 37 (C),0.00,0.00,-9.98,77.09,-0.00,6.00"
" 104/ 48/ 38 (C),-0.00,0.00,-100.57,-209.43,-0.00,6.00"
" 104/ 48/ 39 (C),0.00,0.00,-9.98,77.09,-0.00,6.00"
" 104/ 48/ 40 (C),0.00,-0.00,-50.75,-51.86,0.00,6.00"
" 105/ 49/ 22 (C),0.00,0.00,52.11,-52.97,0.00,6.00"
" 105/ 49/ 23 (C),0.00,0.00,81.76,-83.80,0.00,6.00"
" 105/ 49/ 24 (C),-0.00,-0.00,-35.88,223.68,-0.00,6.00"
" 105/ 49/ 25 (C),0.00,-0.00,121.81,-276.91,-0.00,6.00"
" 105/ 49/ 26 (C),-0.00,-0.00,-35.88,223.68,-0.00,6.00"
" 105/ 49/ 27 (C),0.00,-0.00,121.81,-276.91,-0.00,6.00"
" 105/ 49/ 28 (C),-0.00,0.00,-20.10,173.68,0.00,6.00"
" 105/ 49/ 29 (C),0.00,0.00,137.59,-326.91,0.00,6.00"
" 105/ 49/ 30 (C),-0.00,0.00,-20.10,173.68,0.00,6.00"
" 105/ 49/ 31 (C),0.00,0.00,137.59,-326.91,0.00,6.00"
" 105/ 49/ 32 (C),-0.00,-0.00,10.99,74.92,-0.00,6.00"
" 105/ 49/ 33 (C),0.00,-0.00,83.47,-155.17,-0.00,6.00"
" 105/ 49/ 34 (C),-0.00,-0.00,10.99,74.92,-0.00,6.00"
" 105/ 49/ 35 (C),0.00,-0.00,83.47,-155.17,-0.00,6.00"
" 105/ 49/ 36 (C),-0.00,0.00,18.24,51.94,0.00,6.00"
" 105/ 49/ 37 (C),0.00,0.00,90.72,-178.15,0.00,6.00"
" 105/ 49/ 38 (C),-0.00,0.00,18.24,51.94,0.00,6.00"
" 105/ 49/ 39 (C),0.00,0.00,90.72,-178.15,0.00,6.00"
" 105/ 49/ 40 (C),0.00,0.00,50.85,-51.61,0.00,6.00"
" 105/ 50/ 22 (C),0.00,0.00,-56.13,-65.01,-0.00,6.00"
" 105/ 50/ 23 (C),0.00,0.00,-88.12,-102.86,-0.00,6.00"
" 105/ 50/ 24 (C),-0.00,-0.00,-141.49,-308.43,0.00,6.00"
" 105/ 50/ 25 (C),0.00,-0.00,16.20,137.14,0.00,6.00"
" 105/ 50/ 26 (C),-0.00,-0.00,-141.49,-308.43,0.00,6.00"
" 105/ 50/ 27 (C),0.00,-0.00,16.20,137.14,0.00,6.00"
" 105/ 50/ 28 (C),-0.00,0.00,-125.72,-263.78,-0.00,6.00"
" 105/ 50/ 29 (C),0.00,0.00,31.98,181.79,-0.00,6.00"
" 105/ 50/ 30 (C),-0.00,0.00,-125.72,-263.78,-0.00,6.00"
" 105/ 50/ 31 (C),0.00,0.00,31.98,181.79,-0.00,6.00"
" 105/ 50/ 32 (C),-0.00,-0.00,-94.62,-175.98,0.00,6.00"
" 105/ 50/ 33 (C),0.00,-0.00,-22.14,28.82,0.00,6.00"
" 105/ 50/ 34 (C),-0.00,-0.00,-94.62,-175.98,0.00,6.00"
" 105/ 50/ 35 (C),0.00,-0.00,-22.14,28.82,0.00,6.00"
" 105/ 50/ 36 (C),-0.00,0.00,-87.37,-155.46,-0.00,6.00"
" 105/ 50/ 37 (C),0.00,0.00,-14.89,49.34,-0.00,6.00"
" 105/ 50/ 38 (C),-0.00,0.00,-87.37,-155.46,-0.00,6.00"
" 105/ 50/ 39 (C),0.00,0.00,-14.89,49.34,-0.00,6.00"
" 105/ 50/ 40 (C),0.00,0.00,-54.76,-63.35,-0.00,6.00"
" 106/ 50/ 22 (C),-0.00,-0.00,54.12,-63.89,0.00,6.00"
" 106/ 50/ 23 (C),-0.00,-0.00,84.94,-101.04,0.00,6.00"
" 106/ 50/ 24 (C),-0.00,-0.00,-21.51,160.68,-0.00,6.00"
" 106/ 50/ 25 (C),-0.00,-0.00,113.53,-244.44,-0.00,6.00"
" 106/ 50/ 26 (C),-0.00,-0.00,-21.51,160.68,-0.00,6.00"
" 106/ 50/ 27 (C),-0.00,-0.00,113.53,-244.44,-0.00,6.00"
" 106/ 50/ 28 (C),-0.00,0.00,-7.92,119.92,0.00,6.00"
" 106/ 50/ 29 (C),-0.00,0.00,127.12,-285.20,0.00,6.00"
" 106/ 50/ 30 (C),-0.00,0.00,-7.92,119.92,0.00,6.00"
" 106/ 50/ 31 (C),-0.00,0.00,127.12,-285.20,0.00,6.00"
" 106/ 50/ 32 (C),-0.00,-0.00,18.65,40.21,-0.00,6.00"
" 106/ 50/ 33 (C),-0.00,-0.00,80.72,-146.00,-0.00,6.00"
" 106/ 50/ 34 (C),-0.00,-0.00,18.65,40.21,-0.00,6.00"
" 106/ 50/ 35 (C),-0.00,-0.00,80.72,-146.00,-0.00,6.00"
" 106/ 50/ 36 (C),-0.00,0.00,24.89,21.48,0.00,6.00"
" 106/ 50/ 37 (C),-0.00,0.00,86.96,-164.73,0.00,6.00"
" 106/ 50/ 38 (C),-0.00,0.00,24.89,21.48,0.00,6.00"
" 106/ 50/ 39 (C),-0.00,0.00,86.96,-164.73,0.00,6.00"
" 106/ 50/ 40 (C),-0.00,-0.00,52.81,-62.26,0.00,6.00"
" 106/ 51/ 22 (C),-0.00,-0.00,-54.12,-63.89,0.00,6.00"
" 106/ 51/ 23 (C),-0.00,-0.00,-84.94,-101.04,0.00,6.00"
" 106/ 51/ 24 (C),-0.00,-0.00,-127.12,-285.20,0.00,6.00"
" 106/ 51/ 25 (C),-0.00,-0.00,7.92,119.92,0.00,6.00"
" 106/ 51/ 26 (C),-0.00,-0.00,-127.12,-285.20,0.00,6.00"
" 106/ 51/ 27 (C),-0.00,-0.00,7.92,119.92,0.00,6.00"
" 106/ 51/ 28 (C),-0.00,0.00,-113.53,-244.44,-0.00,6.00"
" 106/ 51/ 29 (C),-0.00,0.00,21.51,160.68,-0.00,6.00"
" 106/ 51/ 30 (C),-0.00,0.00,-113.53,-244.44,-0.00,6.00"
" 106/ 51/ 31 (C),-0.00,0.00,21.51,160.68,-0.00,6.00"
" 106/ 51/ 32 (C),-0.00,-0.00,-86.96,-164.73,0.00,6.00"
" 106/ 51/ 33 (C),-0.00,-0.00,-24.89,21.48,0.00,6.00"
" 106/ 51/ 34 (C),-0.00,-0.00,-86.96,-164.73,0.00,6.00"
" 106/ 51/ 35 (C),-0.00,-0.00,-24.89,21.48,0.00,6.00"
" 106/ 51/ 36 (C),-0.00,0.00,-80.72,-146.00,-0.00,6.00"
" 106/ 51/ 37 (C),-0.00,0.00,-18.65,40.21,-0.00,6.00"
" 106/ 51/ 38 (C),-0.00,0.00,-80.72,-146.00,-0.00,6.00"
" 106/ 51/ 39 (C),-0.00,0.00,-18.65,40.21,-0.00,6.00"
" 106/ 51/ 40 (C),-0.00,-0.00,-52.81,-62.26,0.00,6.00"
" 107/ 51/ 22 (C),0.00,-0.00,56.13,-65.01,-0.00,6.00"
" 107/ 51/ 23 (C),0.00,-0.00,88.12,-102.86,-0.00,6.00"
" 107/ 51/ 24 (C),0.00,-0.00,-31.98,181.79,-0.00,6.00"
" 107/ 51/ 25 (C),-0.00,-0.00,125.72,-263.78,-0.00,6.00"
" 107/ 51/ 26 (C),0.00,-0.00,-31.98,181.79,-0.00,6.00"
" 107/ 51/ 27 (C),-0.00,-0.00,125.72,-263.78,-0.00,6.00"
" 107/ 51/ 28 (C),0.00,0.00,-16.20,137.14,0.00,6.00"
" 107/ 51/ 29 (C),-0.00,0.00,141.49,-308.43,0.00,6.00"
" 107/ 51/ 30 (C),0.00,0.00,-16.20,137.14,0.00,6.00"
" 107/ 51/ 31 (C),-0.00,0.00,141.49,-308.43,0.00,6.00"
" 107/ 51/ 32 (C),0.00,-0.00,14.89,49.34,-0.00,6.00"
" 107/ 51/ 33 (C),-0.00,-0.00,87.37,-155.46,-0.00,6.00"
" 107/ 51/ 34 (C),0.00,-0.00,14.89,49.34,-0.00,6.00"
" 107/ 51/ 35 (C),-0.00,-0.00,87.37,-155.46,-0.00,6.00"
" 107/ 51/ 36 (C),0.00,0.00,22.14,28.82,0.00,6.00"
" 107/ 51/ 37 (C),-0.00,0.00,94.62,-175.98,0.00,6.00"
" 107/ 51/ 38 (C),0.00,0.00,22.14,28.82,0.00,6.00"
" 107/ 51/ 39 (C),-0.00,0.00,94.62,-175.98,0.00,6.00"
" 107/ 51/ 40 (C),0.00,-0.00,54.76,-63.35,-0.00,6.00"
" 107/ 52/ 22 (C),0.00,-0.00,-52.11,-52.97,0.00,6.00"
" 107/ 52/ 23 (C),0.00,-0.00,-81.76,-83.80,0.00,6.00"
" 107/ 52/ 24 (C),0.00,-0.00,-137.59,-326.91,0.00,6.00"
" 107/ 52/ 25 (C),-0.00,-0.00,20.10,173.68,0.00,6.00"
" 107/ 52/ 26 (C),0.00,-0.00,-137.59,-326.91,0.00,6.00"
" 107/ 52/ 27 (C),-0.00,-0.00,20.10,173.68,0.00,6.00"
" 107/ 52/ 28 (C),0.00,0.00,-121.81,-276.91,-0.00,6.00"
" 107/ 52/ 29 (C),-0.00,0.00,35.88,223.68,-0.00,6.00"
" 107/ 52/ 30 (C),0.00,0.00,-121.81,-276.91,-0.00,6.00"
" 107/ 52/ 31 (C),-0.00,0.00,35.88,223.68,-0.00,6.00"
" 107/ 52/ 32 (C),0.00,-0.00,-90.72,-178.15,0.00,6.00"
" 107/ 52/ 33 (C),-0.00,-0.00,-18.24,51.94,0.00,6.00"
" 107/ 52/ 34 (C),0.00,-0.00,-90.72,-178.15,0.00,6.00"
" 107/ 52/ 35 (C),-0.00,-0.00,-18.24,51.94,0.00,6.00"
