"Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MY (kNm),MZ (kNm),Length (m)"
" 95/ 36/ 27 (C),-0.00,-0.00,65.58,316.76,0.00,6.00"
" 95/ 36/ 28 (C),0.00,0.00,-166.81,-419.53,-0.00,6.00"
" 95/ 36/ 29 (C),-0.00,0.00,89.21,391.50,-0.00,6.00"
" 95/ 36/ 30 (C),0.00,0.00,-166.81,-419.53,-0.00,6.00"
" 95/ 36/ 31 (C),-0.00,0.00,89.21,391.50,-0.00,6.00"
" 95/ 36/ 32 (C),0.00,-0.00,-114.88,-254.95,0.00,6.00"
" 95/ 36/ 33 (C),0.00,-0.00,2.79,117.82,0.00,6.00"
" 95/ 36/ 34 (C),0.00,-0.00,-114.88,-254.95,0.00,6.00"
" 95/ 36/ 35 (C),0.00,-0.00,2.79,117.82,0.00,6.00"
" 95/ 36/ 36 (C),0.00,0.00,-104.02,-220.60,-0.00,6.00"
" 95/ 36/ 37 (C),0.00,0.00,13.66,152.18,-0.00,6.00"
" 95/ 36/ 38 (C),0.00,0.00,-104.02,-220.60,-0.00,6.00"
" 95/ 36/ 39 (C),0.00,0.00,13.66,152.18,-0.00,6.00"
" 96/ 37/ 22 (C),0.00,0.00,89.87,-94.58,0.00,6.00"
" 96/ 37/ 23 (C),0.00,0.00,144.09,-152.36,0.00,6.00"
" 96/ 37/ 24 (C),-0.00,-0.00,-44.63,326.23,-0.00,6.00"
" 96/ 37/ 25 (C),0.00,-0.00,211.39,-484.80,-0.00,6.00"
" 96/ 37/ 26 (C),-0.00,-0.00,-44.63,326.23,-0.00,6.00"
" 96/ 37/ 27 (C),0.00,-0.00,211.39,-484.80,-0.00,6.00"
" 96/ 37/ 28 (C),-0.00,0.00,-36.67,301.05,0.00,6.00"
" 96/ 37/ 29 (C),0.00,0.00,219.35,-509.99,0.00,6.00"
" 96/ 37/ 30 (C),-0.00,0.00,-36.67,301.05,0.00,6.00"
" 96/ 37/ 31 (C),0.00,0.00,219.35,-509.99,0.00,6.00"
" 96/ 37/ 32 (C),0.00,-0.00,26.69,100.30,-0.00,6.00"
" 96/ 37/ 33 (C),0.00,-0.00,144.37,-272.48,-0.00,6.00"
" 96/ 37/ 34 (C),0.00,-0.00,26.69,100.30,-0.00,6.00"
" 96/ 37/ 35 (C),0.00,-0.00,144.37,-272.48,-0.00,6.00"
" 96/ 37/ 36 (C),0.00,0.00,30.35,88.72,0.00,6.00"
" 96/ 37/ 37 (C),0.00,0.00,148.02,-284.06,0.00,6.00"
" 96/ 37/ 38 (C),0.00,0.00,30.35,88.72,0.00,6.00"
" 96/ 37/ 39 (C),0.00,0.00,148.02,-284.06,0.00,6.00"
" 96/ 38/ 22 (C),0.00,0.00,-97.18,-116.51,-0.00,6.00"
" 96/ 38/ 23 (C),0.00,0.00,-155.93,-187.89,-0.00,6.00"
" 96/ 38/ 24 (C),-0.00,-0.00,-226.42,-486.91,0.00,6.00"
" 96/ 38/ 25 (C),0.00,-0.00,29.60,238.18,0.00,6.00"
" 96/ 38/ 26 (C),-0.00,-0.00,-226.42,-486.91,0.00,6.00"
" 96/ 38/ 27 (C),0.00,-0.00,29.60,238.18,0.00,6.00"
" 96/ 38/ 28 (C),-0.00,0.00,-218.47,-464.37,-0.00,6.00"
" 96/ 38/ 29 (C),0.00,0.00,37.56,260.72,-0.00,6.00"
" 96/ 38/ 30 (C),-0.00,0.00,-218.47,-464.37,-0.00,6.00"
" 96/ 38/ 31 (C),0.00,0.00,37.56,260.72,-0.00,6.00"
" 96/ 38/ 32 (C),0.00,-0.00,-155.10,-284.91,0.00,6.00"
" 96/ 38/ 33 (C),0.00,-0.00,-37.42,48.36,0.00,6.00"
" 96/ 38/ 34 (C),0.00,-0.00,-155.10,-284.91,0.00,6.00"
" 96/ 38/ 35 (C),0.00,-0.00,-37.42,48.36,0.00,6.00"
" 96/ 38/ 36 (C),0.00,0.00,-151.44,-274.55,-0.00,6.00"
" 96/ 38/ 37 (C),0.00,0.00,-33.77,58.72,-0.00,6.00"
" 96/ 38/ 38 (C),0.00,0.00,-151.44,-274.55,-0.00,6.00"
" 96/ 38/ 39 (C),0.00,0.00,-33.77,58.72,-0.00,6.00"
" 97/ 38/ 22 (C),-0.00,-0.00,93.52,-112.80,0.00,6.00"
" 97/ 38/ 23 (C),-0.00,-0.00,150.01,-181.85,0.00,6.00"
" 97/ 38/ 24 (C),-0.00,-0.00,-21.33,227.16,-0.00,6.00"
" 97/ 38/ 25 (C),-0.00,-0.00,196.35,-425.90,-0.00,6.00"
" 97/ 38/ 26 (C),-0.00,-0.00,-21.33,227.16,-0.00,6.00"
" 97/ 38/ 27 (C),-0.00,-0.00,196.35,-425.90,-0.00,6.00"
" 97/ 38/ 28 (C),-0.00,0.00,-14.56,206.85,0.00,6.00"
" 97/ 38/ 29 (C),-0.00,0.00,203.13,-446.22,0.00,6.00"
" 97/ 38/ 30 (C),-0.00,0.00,-14.56,206.85,0.00,6.00"
" 97/ 38/ 31 (C),-0.00,0.00,203.13,-446.22,0.00,6.00"
" 97/ 38/ 32 (C),-0.00,-0.00,39.31,45.23,-0.00,6.00"
" 97/ 38/ 33 (C),-0.00,-0.00,139.37,-254.94,-0.00,6.00"
" 97/ 38/ 34 (C),-0.00,-0.00,39.31,45.23,-0.00,6.00"
" 97/ 38/ 35 (C),-0.00,-0.00,139.37,-254.94,-0.00,6.00"
" 97/ 38/ 36 (C),-0.00,0.00,42.42,35.89,0.00,6.00"
" 97/ 38/ 37 (C),-0.00,0.00,142.48,-264.28,0.00,6.00"
" 97/ 38/ 38 (C),-0.00,0.00,42.42,35.89,0.00,6.00"
" 97/ 38/ 39 (C),-0.00,0.00,142.48,-264.28,0.00,6.00"
" 97/ 39/ 22 (C),-0.00,-0.00,-93.52,-112.80,0.00,6.00"
" 97/ 39/ 23 (C),-0.00,-0.00,-150.01,-181.85,0.00,6.00"
" 97/ 39/ 24 (C),-0.00,-0.00,-203.13,-446.22,0.00,6.00"
" 97/ 39/ 25 (C),-0.00,-0.00,14.56,206.85,0.00,6.00"
" 97/ 39/ 26 (C),-0.00,-0.00,-203.13,-446.22,0.00,6.00"
" 97/ 39/ 27 (C),-0.00,-0.00,14.56,206.85,0.00,6.00"
" 97/ 39/ 28 (C),-0.00,0.00,-196.35,-425.90,-0.00,6.00"
" 97/ 39/ 29 (C),-0.00,0.00,21.33,227.16,-0.00,6.00"
" 97/ 39/ 30 (C),-0.00,0.00,-196.35,-425.90,-0.00,6.00"
" 97/ 39/ 31 (C),-0.00,0.00,21.33,227.16,-0.00,6.00"
" 97/ 39/ 32 (C),-0.00,-0.00,-142.48,-264.28,0.00,6.00"
" 97/ 39/ 33 (C),-0.00,-0.00,-42.42,35.89,0.00,6.00"
" 97/ 39/ 34 (C),-0.00,-0.00,-142.48,-264.28,0.00,6.00"
" 97/ 39/ 35 (C),-0.00,-0.00,-42.42,35.89,0.00,6.00"
" 97/ 39/ 36 (C),-0.00,0.00,-139.37,-254.94,-0.00,6.00"
" 97/ 39/ 37 (C),-0.00,0.00,-39.31,45.23,-0.00,6.00"
" 97/ 39/ 38 (C),-0.00,0.00,-139.37,-254.94,-0.00,6.00"
" 97/ 39/ 39 (C),-0.00,0.00,-39.31,45.23,-0.00,6.00"
" 98/ 39/ 22 (C),0.00,-0.00,97.18,-116.51,-0.00,6.00"
" 98/ 39/ 23 (C),0.00,-0.00,155.93,-187.89,-0.00,6.00"
" 98/ 39/ 24 (C),0.00,-0.00,-37.56,260.72,-0.00,6.00"
" 98/ 39/ 25 (C),-0.00,-0.00,218.47,-464.37,-0.00,6.00"
" 98/ 39/ 26 (C),0.00,-0.00,-37.56,260.72,-0.00,6.00"
" 98/ 39/ 27 (C),-0.00,-0.00,218.47,-464.37,-0.00,6.00"
" 98/ 39/ 28 (C),0.00,0.00,-29.60,238.18,0.00,6.00"
" 98/ 39/ 29 (C),-0.00,0.00,226.42,-486.91,0.00,6.00"
" 98/ 39/ 30 (C),0.00,0.00,-29.60,238.18,0.00,6.00"
" 98/ 39/ 31 (C),-0.00,0.00,226.42,-486.91,0.00,6.00"
" 98/ 39/ 32 (C),0.00,-0.00,33.77,58.72,-0.00,6.00"
" 98/ 39/ 33 (C),0.00,-0.00,151.44,-274.55,-0.00,6.00"
" 98/ 39/ 34 (C),0.00,-0.00,33.77,58.72,-0.00,6.00"
" 98/ 39/ 35 (C),0.00,-0.00,151.44,-274.55,-0.00,6.00"
" 98/ 39/ 36 (C),0.00,0.00,37.42,48.36,0.00,6.00"
" 98/ 39/ 37 (C),0.00,0.00,155.10,-284.91,0.00,6.00"
" 98/ 39/ 38 (C),0.00,0.00,37.42,48.36,0.00,6.00"
" 98/ 39/ 39 (C),0.00,0.00,155.10,-284.91,0.00,6.00"
" 98/ 40/ 22 (C),0.00,-0.00,-89.87,-94.58,0.00,6.00"
" 98/ 40/ 23 (C),0.00,-0.00,-144.09,-152.36,0.00,6.00"
" 98/ 40/ 24 (C),0.00,-0.00,-219.35,-509.99,0.00,6.00"
" 98/ 40/ 25 (C),-0.00,-0.00,36.67,301.05,0.00,6.00"
" 98/ 40/ 26 (C),0.00,-0.00,-219.35,-509.99,0.00,6.00"
" 98/ 40/ 27 (C),-0.00,-0.00,36.67,301.05,0.00,6.00"
" 98/ 40/ 28 (C),0.00,0.00,-211.39,-484.80,-0.00,6.00"
" 98/ 40/ 29 (C),-0.00,0.00,44.63,326.23,-0.00,6.00"
" 98/ 40/ 30 (C),0.00,0.00,-211.39,-484.80,-0.00,6.00"
" 98/ 40/ 31 (C),-0.00,0.00,44.63,326.23,-0.00,6.00"
" 98/ 40/ 32 (C),0.00,-0.00,-148.02,-284.06,0.00,6.00"
" 98/ 40/ 33 (C),0.00,-0.00,-30.35,88.72,0.00,6.00"
" 98/ 40/ 34 (C),0.00,-0.00,-148.02,-284.06,0.00,6.00"
" 98/ 40/ 35 (C),0.00,-0.00,-30.35,88.72,0.00,6.00"
" 98/ 40/ 36 (C),0.00,0.00,-144.37,-272.48,-0.00,6.00"
" 98/ 40/ 37 (C),0.00,0.00,-26.69,100.30,-0.00,6.00"
" 98/ 40/ 38 (C),0.00,0.00,-144.37,-272.48,-0.00,6.00"
" 98/ 40/ 39 (C),0.00,0.00,-26.69,100.30,-0.00,6.00"
" 99/ 41/ 22 (C),0.00,-0.00,89.87,-94.58,-0.00,6.00"
" 99/ 41/ 23 (C),0.00,-0.00,144.09,-152.36,-0.00,6.00"
" 99/ 41/ 24 (C),-0.00,-0.00,-36.67,301.05,-0.00,6.00"
" 99/ 41/ 25 (C),0.00,-0.00,219.35,-509.99,-0.00,6.00"
" 99/ 41/ 26 (C),-0.00,-0.00,-36.67,301.05,-0.00,6.00"
" 99/ 41/ 27 (C),0.00,-0.00,219.35,-509.99,-0.00,6.00"
" 99/ 41/ 28 (C),-0.00,0.00,-44.63,326.23,0.00,6.00"
" 99/ 41/ 29 (C),0.00,0.00,211.39,-484.80,0.00,6.00"
" 99/ 41/ 30 (C),-0.00,0.00,-44.63,326.23,0.00,6.00"
" 99/ 41/ 31 (C),0.00,0.00,211.39,-484.80,0.00,6.00"
" 99/ 41/ 32 (C),0.00,-0.00,30.35,88.72,-0.00,6.00"
" 99/ 41/ 33 (C),0.00,-0.00,148.02,-284.06,-0.00,6.00"
" 99/ 41/ 34 (C),0.00,-0.00,30.35,88.72,-0.00,6.00"
" 99/ 41/ 35 (C),0.00,-0.00,148.02,-284.06,-0.00,6.00"
" 99/ 41/ 36 (C),0.00,0.00,26.69,100.30,0.00,6.00"
" 99/ 41/ 37 (C),0.00,0.00,144.37,-272.48,0.00,6.00"
" 99/ 41/ 38 (C),0.00,0.00,26.69,100.30,0.00,6.00"
" 99/ 41/ 39 (C),0.00,0.00,144.37,-272.48,0.00,6.00"
" 99/ 42/ 22 (C),0.00,-0.00,-97.18,-116.51,0.00,6.00"
" 99/ 42/ 23 (C),0.00,-0.00,-155.93,-187.89,0.00,6.00"
" 99/ 42/ 24 (C),-0.00,-0.00,-218.47,-464.37,0.00,6.00"
" 99/ 42/ 25 (C),0.00,-0.00,37.56,260.72,0.00,6.00"
" 99/ 42/ 26 (C),-0.00,-0.00,-218.47,-464.37,0.00,6.00"
" 99/ 42/ 27 (C),0.00,-0.00,37.56,260.72,0.00,6.00"
" 99/ 42/ 28 (C),-0.00,0.00,-226.42,-486.91,-0.00,6.00"
" 99/ 42/ 29 (C),0.00,0.00,29.60,238.18,-0.00,6.00"
" 99/ 42/ 30 (C),-0.00,0.00,-226.42,-486.91,-0.00,6.00"
" 99/ 42/ 31 (C),0.00,0.00,29.60,238.18,-0.00,6.00"
" 99/ 42/ 32 (C),0.00,-0.00,-151.44,-274.55,0.00,6.00"
" 99/ 42/ 33 (C),0.00,-0.00,-33.77,58.72,0.00,6.00"
" 99/ 42/ 34 (C),0.00,-0.00,-151.44,-274.55,0.00,6.00"
" 99/ 42/ 35 (C),0.00,-0.00,-33.77,58.72,0.00,6.00"
" 99/ 42/ 36 (C),0.00,0.00,-155.10,-284.91,-0.00,6.00"
" 99/ 42/ 37 (C),0.00,0.00,-37.42,48.36,-0.00,6.00"
" 99/ 42/ 38 (C),0.00,0.00,-155.10,-284.91,-0.00,6.00"
" 99/ 42/ 39 (C),0.00,0.00,-37.42,48.36,-0.00,6.00"
" 100/ 42/ 22 (C),-0.00,0.00,93.52,-112.80,-0.00,6.00"
" 100/ 42/ 23 (C),-0.00,0.00,150.01,-181.85,-0.00,6.00"
" 100/ 42/ 24 (C),-0.00,-0.00,-14.56,206.85,-0.00,6.00"
" 100/ 42/ 25 (C),-0.00,-0.00,203.13,-446.22,-0.00,6.00"
" 100/ 42/ 26 (C),-0.00,-0.00,-14.56,206.85,-0.00,6.00"
" 100/ 42/ 27 (C),-0.00,-0.00,203.13,-446.22,-0.00,6.00"
" 100/ 42/ 28 (C),-0.00,0.00,-21.33,227.16,0.00,6.00"
" 100/ 42/ 29 (C),-0.00,0.00,196.35,-425.90,0.00,6.00"
" 100/ 42/ 30 (C),-0.00,0.00,-21.33,227.16,0.00,6.00"
" 100/ 42/ 31 (C),-0.00,0.00,196.35,-425.90,0.00,6.00"
" 100/ 42/ 32 (C),-0.00,-0.00,42.42,35.89,-0.00,6.00"
" 100/ 42/ 33 (C),-0.00,-0.00,142.48,-264.28,-0.00,6.00"
" 100/ 42/ 34 (C),-0.00,-0.00,42.42,35.89,-0.00,6.00"
" 100/ 42/ 35 (C),-0.00,-0.00,142.48,-264.28,-0.00,6.00"
" 100/ 42/ 36 (C),-0.00,0.00,39.31,45.23,0.00,6.00"
" 100/ 42/ 37 (C),-0.00,0.00,139.37,-254.94,0.00,6.00"
" 100/ 42/ 38 (C),-0.00,0.00,39.31,45.23,0.00,6.00"
" 100/ 42/ 39 (C),-0.00,0.00,139.37,-254.94,0.00,6.00"
" 100/ 43/ 22 (C),-0.00,0.00,-93.52,-112.80,-0.00,6.00"
" 100/ 43/ 23 (C),-0.00,0.00,-150.01,-181.85,-0.00,6.00"
" 100/ 43/ 24 (C),-0.00,-0.00,-196.35,-425.90,0.00,6.00"
" 100/ 43/ 25 (C),-0.00,-0.00,21.33,227.16,0.00,6.00"
" 100/ 43/ 26 (C),-0.00,-0.00,-196.35,-425.90,0.00,6.00"
" 100/ 43/ 27 (C),-0.00,-0.00,21.33,227.16,0.00,6.00"
" 100/ 43/ 28 (C),-0.00,0.00,-203.13,-446.22,-0.00,6.00"
" 100/ 43/ 29 (C),-0.00,0.00,14.56,206.85,-0.00,6.00"
" 100/ 43/ 30 (C),-0.00,0.00,-203.13,-446.22,-0.00,6.00"
" 100/ 43/ 31 (C),-0.00,0.00,14.56,206.85,-0.00,6.00"
" 100/ 43/ 32 (C),-0.00,-0.00,-139.37,-254.94,0.00,6.00"
" 100/ 43/ 33 (C),-0.00,-0.00,-39.31,45.23,0.00,6.00"
" 100/ 43/ 34 (C),-0.00,-0.00,-139.37,-254.94,0.00,6.00"
" 100/ 43/ 35 (C),-0.00,-0.00,-39.31,45.23,0.00,6.00"
" 100/ 43/ 36 (C),-0.00,0.00,-142.48,-264.28,-0.00,6.00"
" 100/ 43/ 37 (C),-0.00,0.00,-42.42,35.89,-0.00,6.00"
" 100/ 43/ 38 (C),-0.00,0.00,-142.48,-264.28,-0.00,6.00"
" 100/ 43/ 39 (C),-0.00,0.00,-42.42,35.89,-0.00,6.00"
" 101/ 43/ 22 (C),0.00,0.00,97.18,-116.51,0.00,6.00"
" 101/ 43/ 23 (C),0.00,0.00,155.93,-187.89,0.00,6.00"
" 101/ 43/ 24 (C),0.00,-0.00,-29.60,238.18,-0.00,6.00"
" 101/ 43/ 25 (C),-0.00,-0.00,226.42,-486.91,-0.00,6.00"
" 101/ 43/ 26 (C),0.00,-0.00,-29.60,238.18,-0.00,6.00"
" 101/ 43/ 27 (C),-0.00,-0.00,226.42,-486.91,-0.00,6.00"
" 101/ 43/ 28 (C),0.00,0.00,-37.56,260.72,0.00,6.00"
" 101/ 43/ 29 (C),-0.00,0.00,218.47,-464.37,0.00,6.00"
" 101/ 43/ 30 (C),0.00,0.00,-37.56,260.72,0.00,6.00"
" 101/ 43/ 31 (C),-0.00,0.00,218.47,-464.37,0.00,6.00"
" 101/ 43/ 32 (C),0.00,-0.00,37.42,48.36,-0.00,6.00"
" 101/ 43/ 33 (C),0.00,-0.00,155.10,-284.91,-0.00,6.00"
" 101/ 43/ 34 (C),0.00,-0.00,37.42,48.36,-0.00,6.00"
" 101/ 43/ 35 (C),0.00,-0.00,155.10,-284.91,-0.00,6.00"
" 101/ 43/ 36 (C),0.00,0.00,33.77,58.72,0.00,6.00"
" 101/ 43/ 37 (C),0.00,0.00,151.44,-274.55,0.00,6.00"
" 101/ 43/ 38 (C),0.00,0.00,33.77,58.72,0.00,6.00"
" 101/ 43/ 39 (C),0.00,0.00,151.44,-274.55,0.00,6.00"
" 101/ 44/ 22 (C),0.00,0.00,-89.87,-94.58,-0.00,6.00"
" 101/ 44/ 23 (C),0.00,0.00,-144.09,-152.36,-0.00,6.00"
" 101/ 44/ 24 (C),0.00,-0.00,-211.39,-484.80,0.00,6.00"
" 101/ 44/ 25 (C),-0.00,-0.00,44.63,326.23,0.00,6.00"
" 101/ 44/ 26 (C),0.00,-0.00,-211.39,-484.80,0.00,6.00"
" 101/ 44/ 27 (C),-0.00,-0.00,44.63,326.23,0.00,6.00"
" 101/ 44/ 28 (C),0.00,0.00,-219.35,-509.99,-0.00,6.00"
" 101/ 44/ 29 (C),-0.00,0.00,36.67,301.05,-0.00,6.00"
" 101/ 44/ 30 (C),0.00,0.00,-219.35,-509.99,-0.00,6.00"
" 101/ 44/ 31 (C),-0.00,0.00,36.67,301.05,-0.00,6.00"
" 101/ 44/ 32 (C),0.00,-0.00,-144.37,-272.48,0.00,6.00"
" 101/ 44/ 33 (C),0.00,-0.00,-26.69,100.30,0.00,6.00"
" 101/ 44/ 34 (C),0.00,-0.00,-144.37,-272.48,0.00,6.00"
" 101/ 44/ 35 (C),0.00,-0.00,-26.69,100.30,0.00,6.00"
" 101/ 44/ 36 (C),0.00,0.00,-148.02,-284.06,-0.00,6.00"
" 101/ 44/ 37 (C),0.00,0.00,-30.35,88.72,-0.00,6.00"
" 101/ 44/ 38 (C),0.00,0.00,-148.02,-284.06,-0.00,6.00"
" 101/ 44/ 39 (C),0.00,0.00,-30.35,88.72,-0.00,6.00"
" 102/ 45/ 22 (C),0.00,0.00,51.86,-52.71,0.00,6.00"
" 102/ 45/ 23 (C),0.00,0.00,81.35,-83.30,0.00,6.00"
" 102/ 45/ 24 (C),-0.00,-0.00,-65.58,316.76,-0.00,6.00"
" 102/ 45/ 25 (C),0.00,-0.00,190.44,-494.28,-0.00,6.00"
" 102/ 45/ 26 (C),-0.00,-0.00,-65.58,316.76,-0.00,6.00"
" 102/ 45/ 27 (C),0.00,-0.00,190.44,-494.28,-0.00,6.00"
" 102/ 45/ 28 (C),-0.00,0.00,-89.21,391.50,0.00,6.00"
" 102/ 45/ 29 (C),0.00,0.00,166.81,-419.53,0.00,6.00"
" 102/ 45/ 30 (C),-0.00,0.00,-89.21,391.50,0.00,6.00"
" 102/ 45/ 31 (C),0.00,0.00,166.81,-419.53,0.00,6.00"
" 102/ 45/ 32 (C),0.00,-0.00,-2.79,117.82,-0.00,6.00"
" 102/ 45/ 33 (C),0.00,-0.00,114.88,-254.95,-0.00,6.00"
" 102/ 45/ 34 (C),0.00,-0.00,-2.79,117.82,-0.00,6.00"
" 102/ 45/ 35 (C),0.00,-0.00,114.88,-254.95,-0.00,6.00"
" 102/ 45/ 36 (C),0.00,0.00,-13.66,152.18,0.00,6.00"
" 102/ 45/ 37 (C),0.00,0.00,104.02,-220.60,0.00,6.00"
" 102/ 45/ 38 (C),0.00,0.00,-13.66,152.18,0.00,6.00"
" 102/ 45/ 39 (C),0.00,0.00,104.02,-220.60,0.00,6.00"
" 102/ 46/ 22 (C),0.00,0.00,-56.38,-66.26,-0.00,6.00"
" 102/ 46/ 23 (C),0.00,0.00,-88.53,-104.84,-0.00,6.00"
" 102/ 46/ 24 (C),-0.00,-0.00,-171.20,-393.57,0.00,6.00"
" 102/ 46/ 25 (C),0.00,-0.00,84.83,331.52,0.00,6.00"
" 102/ 46/ 26 (C),-0.00,-0.00,-171.20,-393.57,0.00,6.00"
" 102/ 46/ 27 (C),0.00,-0.00,84.83,331.52,0.00,6.00"
" 102/ 46/ 28 (C),-0.00,0.00,-194.83,-460.62,-0.00,6.00"
" 102/ 46/ 29 (C),0.00,0.00,61.19,264.47,-0.00,6.00"
" 102/ 46/ 30 (C),-0.00,0.00,-194.83,-460.62,-0.00,6.00"
" 102/ 46/ 31 (C),0.00,0.00,61.19,264.47,-0.00,6.00"
" 102/ 46/ 32 (C),0.00,-0.00,-108.41,-215.78,0.00,6.00"
" 102/ 46/ 33 (C),0.00,-0.00,9.27,117.49,0.00,6.00"
" 102/ 46/ 34 (C),0.00,-0.00,-108.41,-215.78,0.00,6.00"
" 102/ 46/ 35 (C),0.00,-0.00,9.27,117.49,0.00,6.00"
" 102/ 46/ 36 (C),0.00,0.00,-119.27,-246.60,-0.00,6.00"
" 102/ 46/ 37 (C),0.00,0.00,-1.59,86.68,-0.00,6.00"
" 102/ 46/ 38 (C),0.00,0.00,-119.27,-246.60,-0.00,6.00"
" 102/ 46/ 39 (C),0.00,0.00,-1.59,86.68,-0.00,6.00"
" 103/ 46/ 22 (C),-0.00,-0.00,54.12,-63.82,-0.00,6.00"
" 103/ 46/ 23 (C),-0.00,-0.00,84.94,-100.96,-0.00,6.00"
" 103/ 46/ 24 (C),-0.00,-0.00,-45.93,234.03,-0.00,6.00"
" 103/ 46/ 25 (C),-0.00,-0.00,171.76,-419.04,-0.00,6.00"
" 103/ 46/ 26 (C),-0.00,-0.00,-45.93,234.03,-0.00,6.00"
" 103/ 46/ 27 (C),-0.00,-0.00,171.76,-419.04,-0.00,6.00"
" 103/ 46/ 28 (C),-0.00,0.00,-66.14,294.66,0.00,6.00"
" 103/ 46/ 29 (C),-0.00,0.00,151.55,-358.40,0.00,6.00"
" 103/ 46/ 30 (C),-0.00,0.00,-66.14,294.66,0.00,6.00"
" 103/ 46/ 31 (C),-0.00,0.00,151.55,-358.40,0.00,6.00"
" 103/ 46/ 32 (C),-0.00,-0.00,7.42,73.96,-0.00,6.00"
" 103/ 46/ 33 (C),-0.00,-0.00,107.48,-226.20,-0.00,6.00"
" 103/ 46/ 34 (C),-0.00,-0.00,7.42,73.96,-0.00,6.00"
" 103/ 46/ 35 (C),-0.00,-0.00,107.48,-226.20,-0.00,6.00"
" 103/ 46/ 36 (C),-0.00,0.00,-1.87,101.83,0.00,6.00"
" 103/ 46/ 37 (C),-0.00,0.00,98.19,-198.33,0.00,6.00"
" 103/ 46/ 38 (C),-0.00,0.00,-1.87,101.83,0.00,6.00"
" 103/ 46/ 39 (C),-0.00,0.00,98.19,-198.33,0.00,6.00"
" 103/ 47/ 22 (C),-0.00,-0.00,-54.12,-63.82,-0.00,6.00"
" 103/ 47/ 23 (C),-0.00,-0.00,-84.94,-100.96,-0.00,6.00"
" 103/ 47/ 24 (C),-0.00,-0.00,-151.55,-358.40,0.00,6.00"
" 103/ 47/ 25 (C),-0.00,-0.00,66.14,294.66,0.00,6.00"
" 103/ 47/ 26 (C),-0.00,-0.00,-151.55,-358.40,0.00,6.00"
" 103/ 47/ 27 (C),-0.00,-0.00,66.14,294.66,0.00,6.00"
" 103/ 47/ 28 (C),-0.00,0.00,-171.76,-419.04,-0.00,6.00"
" 103/ 47/ 29 (C),-0.00,0.00,45.93,234.03,-0.00,6.00"
" 103/ 47/ 30 (C),-0.00,0.00,-171.76,-419.04,-0.00,6.00"
" 103/ 47/ 31 (C),-0.00,0.00,45.93,234.03,-0.00,6.00"
" 103/ 47/ 32 (C),-0.00,-0.00,-98.19,-198.33,0.00,6.00"
" 103/ 47/ 33 (C),-0.00,-0.00,1.87,101.83,0.00,6.00"
" 103/ 47/ 34 (C),-0.00,-0.00,-98.19,-198.33,0.00,6.00"
" 103/ 47/ 35 (C),-0.00,-0.00,1.87,101.83,0.00,6.00"
" 103/ 47/ 36 (C),-0.00,0.00,-107.48,-226.20,-0.00,6.00"
" 103/ 47/ 37 (C),-0.00,0.00,-7.42,73.96,-0.00,6.00"
" 103/ 47/ 38 (C),-0.00,0.00,-107.48,-226.20,-0.00,6.00"
" 103/ 47/ 39 (C),-0.00,0.00,-7.42,73.96,-0.00,6.00"
" 104/ 47/ 22 (C),0.00,-0.00,56.38,-66.26,-0.00,6.00"
" 104/ 47/ 23 (C),0.00,-0.00,88.53,-104.84,-0.00,6.00"
" 104/ 47/ 24 (C),0.00,-0.00,-61.19,264.47,-0.00,6.00"
" 104/ 47/ 25 (C),-0.00,-0.00,194.83,-460.62,-0.00,6.00"
" 104/ 47/ 26 (C),0.00,-0.00,-61.19,264.47,-0.00,6.00"
" 104/ 47/ 27 (C),-0.00,-0.00,194.83,-460.62,-0.00,6.00"
" 104/ 47/ 28 (C),0.00,0.00,-84.83,331.52,0.00,6.00"
" 104/ 47/ 29 (C),-0.00,0.00,171.20,-393.57,0.00,6.00"
" 104/ 47/ 30 (C),0.00,0.00,-84.83,331.52,0.00,6.00"
" 104/ 47/ 31 (C),-0.00,0.00,171.20,-393.57,0.00,6.00"
" 104/ 47/ 32 (C),0.00,-0.00,1.59,86.68,-0.00,6.00"
" 104/ 47/ 33 (C),0.00,-0.00,119.27,-246.60,-0.00,6.00"
" 104/ 47/ 34 (C),0.00,-0.00,1.59,86.68,-0.00,6.00"
" 104/ 47/ 35 (C),0.00,-0.00,119.27,-246.60,-0.00,6.00"
" 104/ 47/ 36 (C),0.00,0.00,-9.27,117.49,0.00,6.00"
" 104/ 47/ 37 (C),0.00,0.00,108.41,-215.78,0.00,6.00"
" 104/ 47/ 38 (C),0.00,0.00,-9.27,117.49,0.00,6.00"
" 104/ 47/ 39 (C),0.00,0.00,108.41,-215.78,0.00,6.00"
" 104/ 48/ 22 (C),0.00,-0.00,-51.86,-52.71,0.00,6.00"
" 104/ 48/ 23 (C),0.00,-0.00,-81.35,-83.30,0.00,6.00"
" 104/ 48/ 24 (C),0.00,-0.00,-166.81,-419.53,0.00,6.00"
" 104/ 48/ 25 (C),-0.00,-0.00,89.21,391.50,0.00,6.00"
" 104/ 48/ 26 (C),0.00,-0.00,-166.81,-419.53,0.00,6.00"
" 104/ 48/ 27 (C),-0.00,-0.00,89.21,391.50,0.00,6.00"
" 104/ 48/ 28 (C),0.00,0.00,-190.44,-494.28,-0.00,6.00"
" 104/ 48/ 29 (C),-0.00,0.00,65.58,316.76,-0.00,6.00"
