"Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MY (kNm),MZ (kNm),Length (m)"
" 174/ 177/ 6,-0.00,-0.00,20.19,38.20,0.00,2.450"
" 174/ 177/ 7,-0.00,-0.00,11.73,23.48,0.00,2.450"
" 175/ 144/ 1,15.09,10.04,6.77,-9.35,13.41,2.800"
" 175/ 144/ 2,7.18,4.93,3.26,-4.51,6.58,2.800"
" 175/ 144/ 3,-14.49,2.45,1.17,-1.92,3.14,2.800"
" 175/ 144/ 4,9.30,0.18,0.35,-0.33,0.31,2.800"
" 175/ 144/ 6,22.93,24.93,16.25,-22.67,33.18,2.800"
" 175/ 144/ 7,20.55,15.77,10.46,-14.49,21.04,2.800"
" 175/ 177/ 1,10.71,10.04,6.77,9.60,-14.69,2.800"
" 175/ 177/ 2,7.18,4.93,3.26,4.63,-7.22,2.800"
" 175/ 177/ 3,-14.49,2.45,1.17,1.35,-3.73,2.800"
" 175/ 177/ 4,9.30,0.18,0.35,0.65,-0.20,2.800"
" 175/ 177/ 6,17.02,24.93,16.25,22.78,-36.57,2.800"
" 175/ 177/ 7,16.17,15.77,10.46,14.78,-23.09,2.800"
" 176/ 175/ 1,0.00,0.00,23.84,-11.68,0.00,2.150"
" 176/ 175/ 2,0.00,0.00,11.83,-6.17,0.00,2.150"
" 176/ 175/ 3,0.00,0.00,3.98,-3.31,0.00,2.150"
" 176/ 175/ 4,0.00,0.00,1.39,-0.11,0.00,2.150"
" 176/ 175/ 6,0.00,0.00,58.14,-30.26,0.00,2.150"
" 176/ 175/ 7,0.00,0.00,37.34,-18.92,0.00,2.150"
" 176/ 176/ 1,0.00,0.00,7.91,23.62,-0.00,2.150"
" 176/ 176/ 2,0.00,0.00,3.97,11.62,-0.00,2.150"
" 176/ 176/ 3,0.00,0.00,3.98,5.26,-0.00,2.150"
" 176/ 176/ 4,0.00,0.00,-0.86,0.69,-0.00,2.150"
" 176/ 176/ 6,0.00,0.00,21.47,58.47,-0.00,2.150"
" 176/ 176/ 7,0.00,0.00,12.88,37.12,-0.00,2.150"
" 177/ 173/ 1,0.00,0.00,45.71,-28.92,0.00,1.175"
" 177/ 173/ 2,0.00,0.00,22.28,-14.04,0.00,1.175"
" 177/ 173/ 3,0.00,0.00,3.74,-3.30,0.00,1.175"
" 177/ 173/ 4,-0.00,0.00,4.50,-2.36,0.00,1.175"
" 177/ 173/ 6,0.00,0.00,107.61,-68.69,0.00,1.175"
" 177/ 173/ 7,0.00,0.00,70.51,-44.69,0.00,1.175"
" 177/ 175/ 1,0.00,0.00,37.01,20.35,-0.00,1.175"
" 177/ 175/ 2,0.00,0.00,18.66,10.48,-0.00,1.175"
" 177/ 175/ 3,0.00,0.00,3.74,1.10,-0.00,1.175"
" 177/ 175/ 4,-0.00,0.00,3.46,2.45,-0.00,1.175"
" 177/ 175/ 6,0.00,0.00,88.87,48.57,-0.00,1.175"
" 177/ 175/ 7,0.00,0.00,57.87,31.92,-0.00,1.175"
" 178/ 173/ 1,0.00,-0.00,-44.78,57.03,0.00,1.800"
" 178/ 173/ 2,0.00,-0.00,-22.73,28.73,0.00,1.800"
" 178/ 173/ 3,0.00,-0.00,-3.20,3.96,-0.00,1.800"
" 178/ 173/ 4,0.00,0.00,-4.89,6.23,0.00,1.800"
" 178/ 173/ 6,0.00,-0.00,-106.75,135.64,0.00,1.800"
" 178/ 173/ 7,0.00,-0.00,-69.96,88.93,0.00,1.800"
" 178/ 174/ 1,0.00,-0.00,-62.64,-41.34,0.00,1.800"
" 178/ 174/ 2,0.00,-0.00,-31.45,-21.21,0.00,1.800"
" 178/ 174/ 3,0.00,-0.00,-3.20,-1.80,0.00,1.800"
" 178/ 174/ 4,0.00,0.00,-7.39,-5.16,-0.00,1.800"
" 178/ 174/ 6,0.00,-0.00,-147.67,-97.91,0.00,1.800"
" 178/ 174/ 7,0.00,-0.00,-97.29,-64.57,0.00,1.800"
" 179/ 169/ 1,0.00,-0.00,-41.80,31.91,-0.00,1.275"
" 179/ 169/ 2,0.00,-0.00,-20.69,15.66,-0.00,1.275"
" 179/ 169/ 3,0.00,-0.00,-4.59,2.89,-0.00,1.275"
" 179/ 169/ 4,0.00,-0.00,-3.62,3.03,-0.00,1.275"
" 179/ 169/ 6,0.00,-0.00,-100.06,75.56,-0.00,1.275"
" 179/ 169/ 7,0.00,-0.00,-65.07,49.39,-0.00,1.275"
" 179/ 174/ 1,0.00,-0.00,-52.86,-28.79,0.00,1.275"
" 179/ 174/ 2,0.00,-0.00,-25.75,-14.20,0.00,1.275"
" 179/ 174/ 3,0.00,-0.00,-4.59,-2.96,0.00,1.275"
" 179/ 174/ 4,0.00,-0.00,-5.06,-2.58,0.00,1.275"
" 179/ 174/ 6,0.00,-0.00,-124.74,-68.72,0.00,1.275"
" 179/ 174/ 7,0.00,-0.00,-81.62,-44.75,0.00,1.275"
" 180/ 141/ 1,123.76,-6.52,12.69,-16.35,-8.45,2.800"
" 180/ 141/ 2,58.57,-3.30,6.63,-8.54,-4.28,2.800"
" 180/ 141/ 3,7.79,-0.91,1.46,-3.17,-1.54,2.800"
" 180/ 141/ 4,12.84,-0.49,1.16,-0.86,-0.45,2.800"
" 180/ 141/ 6,286.22,-15.75,31.07,-40.79,-21.00,2.800"
" 180/ 141/ 7,188.66,-10.20,20.13,-26.05,-13.41,2.800"
" 180/ 174/ 1,117.46,-6.52,12.69,19.19,9.81,2.800"
" 180/ 174/ 2,58.57,-3.30,6.63,10.02,4.96,2.800"
" 180/ 174/ 3,7.79,-0.91,1.46,0.93,1.01,2.800"
" 180/ 174/ 4,12.84,-0.49,1.16,2.40,0.91,2.800"
" 180/ 174/ 6,277.71,-15.75,31.07,45.64,23.77,2.800"
" 180/ 174/ 7,182.36,-10.20,20.13,30.08,15.43,2.800"
" 181/ 172/ 1,0.00,-0.00,39.82,-36.54,-0.00,3.050"
" 181/ 172/ 2,0.00,-0.00,20.37,-18.75,-0.00,3.050"
" 181/ 172/ 3,0.00,-0.00,0.54,-2.86,-0.00,3.050"
" 181/ 172/ 4,0.00,-0.00,5.55,-3.93,-0.00,3.050"
" 181/ 172/ 6,0.00,-0.00,93.52,-87.77,-0.00,3.050"
" 181/ 172/ 7,0.00,-0.00,62.05,-57.38,-0.00,3.050"
" 181/ 173/ 1,0.00,-0.00,0.93,32.80,0.00,3.050"
" 181/ 173/ 2,0.00,-0.00,-0.45,16.68,0.00,3.050"
" 181/ 173/ 3,0.00,-0.00,0.54,-1.21,0.00,3.050"
" 181/ 173/ 4,0.00,-0.00,-0.40,5.37,0.00,3.050"
" 181/ 173/ 6,0.00,-0.00,0.86,75.60,0.00,3.050"
" 181/ 173/ 7,0.00,-0.00,0.55,50.75,0.00,3.050"
" 182/ 168/ 1,0.00,0.00,-18.38,21.41,0.00,1.625"
" 182/ 168/ 2,0.00,0.00,-9.21,10.86,0.00,1.625"
" 182/ 168/ 3,0.00,0.00,-2.68,2.63,0.00,1.625"
" 182/ 168/ 4,0.00,0.00,-1.29,1.79,0.00,1.625"
" 182/ 168/ 6,0.00,0.00,-44.64,51.83,0.00,1.625"
" 182/ 168/ 7,0.00,0.00,-28.80,33.60,0.00,1.625"
" 182/ 172/ 1,0.00,0.00,-35.95,-23.01,-0.00,1.625"
" 182/ 172/ 2,0.00,0.00,-18.10,-11.53,-0.00,1.625"
" 182/ 172/ 3,0.00,0.00,-2.68,-1.73,-0.00,1.625"
" 182/ 172/ 4,0.00,0.00,-3.83,-2.43,-0.00,1.625"
" 182/ 172/ 6,0.00,0.00,-85.50,-54.66,-0.00,1.625"
" 182/ 172/ 7,0.00,0.00,-56.02,-35.81,-0.00,1.625"
" 183/ 139/ 1,100.00,-0.26,-6.72,9.28,-0.13,2.800"
" 183/ 139/ 2,49.36,-0.17,-3.53,4.88,-0.16,2.800"
" 183/ 139/ 3,3.28,-0.06,-0.70,1.72,-0.01,2.800"
" 183/ 139/ 4,12.46,-0.02,-0.66,0.53,-0.04,2.800"
" 183/ 139/ 6,232.72,-0.69,-16.29,23.28,-0.59,2.800"
" 183/ 139/ 7,154.12,-0.44,-10.61,14.86,-0.35,2.800"
" 183/ 172/ 1,95.63,-0.26,-6.72,-9.53,0.59,2.800"
" 183/ 172/ 2,49.36,-0.17,-3.53,-5.01,0.33,2.800"
" 183/ 172/ 3,3.28,-0.06,-0.70,-0.24,0.16,2.800"
" 183/ 172/ 4,12.46,-0.02,-0.66,-1.31,0.02,2.800"
" 183/ 172/ 6,226.82,-0.69,-16.29,-22.78,1.65,2.800"
" 183/ 172/ 7,149.74,-0.44,-10.61,-15.03,1.01,2.800"
" 184/ 170/ 1,0.00,-0.00,5.01,22.63,-0.00,2.775"
" 184/ 170/ 2,0.00,-0.00,2.67,11.34,-0.00,2.775"
" 184/ 170/ 3,0.00,-0.00,-1.20,2.96,-0.00,2.775"
" 184/ 170/ 4,0.00,-0.00,1.37,1.76,-0.00,2.775"
" 184/ 170/ 6,0.00,-0.00,11.05,54.70,-0.00,2.775"
" 184/ 170/ 7,0.00,-0.00,7.74,35.41,-0.00,2.775"
" 184/ 171/ 1,0.00,-0.00,-24.19,-6.85,0.00,2.775"
" 184/ 171/ 2,0.00,-0.00,-11.94,-3.53,0.00,2.775"
" 184/ 171/ 3,0.00,-0.00,-1.20,-0.38,0.00,2.775"
" 184/ 171/ 4,0.00,-0.00,-2.81,-0.82,0.00,2.775"
" 184/ 171/ 6,0.00,-0.00,-56.54,-16.15,0.00,2.775"
" 184/ 171/ 7,0.00,-0.00,-37.31,-10.66,0.00,2.775"
" 185/ 165/ 1,-0.00,-0.00,5.77,-5.69,-0.00,2.000"
" 185/ 165/ 2,-0.00,-0.00,2.04,-2.55,-0.00,2.000"
" 185/ 165/ 3,-0.00,-0.00,-0.84,0.63,-0.00,2.000"
" 185/ 165/ 4,-0.00,0.00,1.00,-1.04,0.00,2.000"
" 185/ 165/ 6,-0.00,-0.00,10.98,-12.04,-0.00,2.000"
" 185/ 165/ 7,-0.00,-0.00,7.81,-8.33,-0.00,2.000"
" 185/ 171/ 1,-0.00,-0.00,-3.61,-3.53,0.00,2.000"
" 185/ 171/ 2,-0.00,-0.00,-1.46,-1.98,0.00,2.000"
" 185/ 171/ 3,-0.00,-0.00,-0.84,-1.05,0.00,2.000"
" 185/ 171/ 4,-0.00,0.00,0.00,-0.04,-0.00,2.000"
" 185/ 171/ 6,-0.00,-0.00,-8.43,-9.49,0.00,2.000"
" 185/ 171/ 7,-0.00,-0.00,-5.37,-5.89,0.00,2.000"
" 186/ 138/ 1,32.20,-1.01,7.22,-9.50,-1.40,2.800"
" 186/ 138/ 2,13.10,-0.48,3.74,-4.92,-0.66,2.800"
" 186/ 138/ 3,1.27,-0.19,1.21,-1.99,-0.25,2.800"
" 186/ 138/ 4,3.11,-0.04,0.46,-0.41,-0.07,2.800"
" 186/ 138/ 6,69.61,-2.52,17.86,-23.76,-3.58,2.800"
" 186/ 138/ 7,46.58,-1.60,11.46,-15.12,-2.25,2.800"
" 186/ 171/ 1,27.83,-1.01,7.22,10.71,1.44,2.800"
" 186/ 171/ 2,13.10,-0.48,3.74,5.56,0.68,2.800"
" 186/ 171/ 3,1.27,-0.19,1.21,1.41,0.28,2.800"
" 186/ 171/ 4,3.11,-0.04,0.46,0.88,0.05,2.800"
" 186/ 171/ 6,63.71,-2.52,17.86,26.14,3.71,2.800"
" 186/ 171/ 7,42.21,-1.60,11.46,16.92,2.32,2.800"
" 187/ 169/ 1,0.00,-0.00,41.55,-22.01,-0.00,1.350"
" 187/ 169/ 2,0.00,-0.00,20.22,-10.97,-0.00,1.350"
" 187/ 169/ 3,0.00,-0.00,3.62,-1.42,-0.00,1.350"
" 187/ 169/ 4,0.00,-0.00,3.97,-2.42,0.00,1.350"
" 187/ 169/ 6,0.00,-0.00,98.00,-52.10,-0.00,1.350"
" 187/ 169/ 7,0.00,-0.00,64.13,-34.20,-0.00,1.350"
" 187/ 170/ 1,0.00,-0.00,30.97,27.82,0.00,1.350"
" 187/ 170/ 2,0.00,-0.00,15.65,13.85,0.00,1.350"
" 187/ 170/ 3,0.00,-0.00,3.62,3.47,0.00,1.350"
" 187/ 170/ 4,0.00,-0.00,2.66,2.23,0.00,1.350"
" 187/ 170/ 6,0.00,-0.00,74.91,66.98,0.00,1.350"
" 187/ 170/ 7,0.00,-0.00,48.59,43.42,0.00,1.350"
" 188/ 163/ 1,0.00,-0.00,20.09,-9.42,-0.00,2.000"
" 188/ 163/ 2,0.00,-0.00,9.57,-4.82,-0.00,2.000"
" 188/ 163/ 3,-0.00,-0.00,-0.96,0.56,-0.00,2.000"
" 188/ 163/ 4,0.00,-0.00,3.22,-1.66,-0.00,2.000"
" 188/ 163/ 6,0.00,-0.00,44.77,-21.48,-0.00,2.000"
" 188/ 163/ 7,0.00,-0.00,30.30,-14.52,-0.00,2.000"
" 188/ 169/ 1,0.00,-0.00,-0.25,13.27,0.00,2.000"
" 188/ 169/ 2,0.00,-0.00,-0.47,6.27,0.00,2.000"
" 188/ 169/ 3,-0.00,-0.00,-0.96,-1.37,0.00,2.000"
" 188/ 169/ 4,0.00,-0.00,0.35,2.48,0.00,2.000"
" 188/ 169/ 6,0.00,-0.00,-2.06,28.93,0.00,2.000"
" 188/ 169/ 7,0.00,-0.00,-0.94,19.86,0.00,2.000"
" 189/ 167/ 1,0.00,0.00,-11.38,29.37,0.00,2.350"
" 189/ 167/ 2,0.00,0.00,-5.50,14.82,0.00,2.350"
" 189/ 167/ 3,0.00,-0.00,-5.69,8.79,-0.00,2.350"
" 189/ 167/ 4,0.00,0.00,1.27,-0.16,0.00,2.350"
" 189/ 167/ 6,0.00,0.00,-30.20,74.80,0.00,2.350"
" 189/ 167/ 7,0.00,0.00,-18.19,46.77,0.00,2.350"
" 189/ 168/ 1,0.00,0.00,-31.42,-22.84,-0.00,2.350"
" 189/ 168/ 2,0.00,0.00,-15.92,-11.69,-0.00,2.350"
" 189/ 168/ 3,0.00,-0.00,-5.69,-4.57,-0.00,2.350"
" 189/ 168/ 4,0.00,0.00,-1.71,-1.05,-0.00,2.350"
" 189/ 168/ 6,0.00,0.00,-77.36,-56.77,-0.00,2.350"
" 189/ 168/ 7,0.00,0.00,-49.55,-36.20,-0.00,2.350"
" 190/ 161/ 1,0.00,0.00,28.20,-17.43,-0.00,1.650"
" 190/ 161/ 2,0.00,0.00,13.86,-9.05,-0.00,1.650"
" 190/ 161/ 3,0.00,-0.00,3.00,-2.06,-0.00,1.650"
" 190/ 161/ 4,0.00,0.00,2.46,-1.56,0.00,1.650"
" 190/ 161/ 6,0.00,0.00,66.97,-42.39,-0.00,1.650"
" 190/ 161/ 7,0.00,0.00,43.66,-27.51,-0.00,1.650"
" 190/ 168/ 1,0.00,0.00,13.04,18.46,-0.00,1.650"
" 190/ 168/ 2,0.00,0.00,6.71,9.23,-0.00,1.650"
" 190/ 168/ 3,0.00,-0.00,3.00,2.90,-0.00,1.650"
" 190/ 168/ 4,0.00,0.00,0.42,1.19,-0.00,1.650"
" 190/ 168/ 6,0.00,0.00,32.72,44.90,-0.00,1.650"
" 190/ 168/ 7,0.00,0.00,20.74,28.92,-0.00,1.650"
" 191/ 166/ 1,0.00,-0.00,30.69,-21.55,-0.00,2.675"
" 191/ 166/ 2,0.00,-0.00,15.74,-11.15,-0.00,2.675"
" 191/ 166/ 3,0.00,-0.00,5.46,-5.42,-0.00,2.675"
" 191/ 166/ 4,0.00,-0.00,1.77,-0.47,-0.00,2.675"
" 191/ 166/ 6,0.00,-0.00,75.91,-54.67,-0.00,2.675"
" 191/ 166/ 7,0.00,-0.00,48.61,-34.47,-0.00,2.675"
" 191/ 167/ 1,0.00,-0.00,6.56,30.79,0.00,2.675"
" 191/ 167/ 2,0.00,-0.00,2.94,15.60,0.00,2.675"
" 191/ 167/ 3,0.00,-0.00,5.46,9.18,0.00,2.675"
" 191/ 167/ 4,0.00,-0.00,-1.89,-0.13,0.00,2.675"
" 191/ 167/ 6,0.00,-0.00,18.67,78.62,0.00,2.675"
" 191/ 167/ 7,0.00,-0.00,10.59,49.14,0.00,2.675"
" 192/ 134/ 1,10.33,5.72,-1.63,2.68,7.24,2.800"
" 192/ 134/ 2,4.81,3.15,-0.85,1.41,3.98,2.800"
" 192/ 134/ 3,-11.29,0.64,-0.34,0.53,1.43,2.800"
" 192/ 134/ 4,7.02,0.58,-0.07,0.14,0.42,2.800"
" 192/ 134/ 6,14.73,14.26,-4.17,6.85,18.50,2.800"
" 192/ 134/ 7,13.84,9.23,-2.63,4.34,11.77,2.800"
" 192/ 167/ 1,5.95,5.72,-1.63,-1.87,-8.78,2.800"
" 192/ 167/ 2,4.81,3.15,-0.85,-0.98,-4.84,2.800"
" 192/ 167/ 3,-11.29,0.64,-0.34,-0.43,-0.38,2.800"
" 192/ 167/ 4,7.02,0.58,-0.07,-0.06,-1.20,2.800"
" 192/ 167/ 6,8.82,14.26,-4.17,-4.85,-21.43,2.800"
" 192/ 167/ 7,9.47,9.23,-2.63,-3.04,-14.07,2.800"
" 193/ 159/ 1,-0.00,-0.00,3.64,-7.58,-0.00,1.650"
" 193/ 159/ 2,-0.00,-0.00,1.13,-3.68,-0.00,1.650"
" 193/ 159/ 3,-0.00,-0.00,0.70,-0.33,-0.00,1.650"
" 193/ 159/ 4,-0.00,-0.00,-0.03,-0.89,-0.00,1.650"
" 193/ 159/ 6,-0.00,-0.00,7.60,-17.58,-0.00,1.650"
" 193/ 159/ 7,-0.00,-0.00,4.96,-11.63,-0.00,1.650"
" 193/ 166/ 1,-0.00,-0.00,-3.37,-7.36,0.00,1.650"
" 193/ 166/ 2,-0.00,-0.00,-1.26,-3.79,0.00,1.650"
" 193/ 166/ 3,-0.00,-0.00,0.70,0.82,0.00,1.650"
" 193/ 166/ 4,-0.00,-0.00,-0.71,-1.49,0.00,1.650"
" 193/ 166/ 6,-0.00,-0.00,-6.47,-16.65,0.00,1.650"
" 193/ 166/ 7,-0.00,-0.00,-4.64,-11.36,0.00,1.650"
" 194/ 133/ 1,53.96,2.84,-13.81,17.98,3.66,2.800"
" 194/ 133/ 2,24.43,1.46,-7.18,9.34,1.88,2.800"
" 194/ 133/ 3,4.58,0.41,-2.88,3.96,0.77,2.800"
" 194/ 133/ 4,4.69,0.21,-0.61,0.69,0.16,2.800"
" 194/ 133/ 6,123.44,6.93,-34.61,45.34,9.12,2.800"
" 194/ 133/ 7,81.19,4.47,-22.02,28.75,5.81,2.800"
" 194/ 166/ 1,49.59,2.84,-13.81,-20.69,-4.27,2.800"
" 194/ 166/ 2,24.43,1.46,-7.18,-10.76,-2.21,2.800"
" 194/ 166/ 3,4.58,0.41,-2.88,-4.11,-0.38,2.800"
" 194/ 166/ 4,4.69,0.21,-0.61,-1.02,-0.44,2.800"
" 194/ 166/ 6,117.54,6.93,-34.61,-51.76,-10.25,2.800"
" 194/ 166/ 7,76.82,4.47,-22.02,-32.99,-6.70,2.800"
" 195/ 164/ 1,0.00,-0.00,4.74,16.46,-0.00,2.775"
" 195/ 164/ 2,0.00,-0.00,2.66,8.94,-0.00,2.775"
" 195/ 164/ 3,0.00,-0.00,-0.26,0.29,-0.00,2.775"
" 195/ 164/ 4,0.00,-0.00,0.89,2.41,0.00,2.775"
" 195/ 164/ 6,0.00,-0.00,11.35,39.71,-0.00,2.775"
" 195/ 164/ 7,0.00,-0.00,7.60,26.22,-0.00,2.775"
" 195/ 165/ 1,0.00,-0.00,-22.33,-11.19,0.00,2.775"
" 195/ 165/ 2,0.00,-0.00,-12.04,-6.36,0.00,2.775"
" 195/ 165/ 3,0.00,-0.00,-0.26,-0.43,0.00,2.775"
" 195/ 165/ 4,0.00,-0.00,-3.31,-1.60,0.00,2.775"
" 195/ 165/ 6,0.00,-0.00,-53.55,-27.60,0.00,2.775"
" 195/ 165/ 7,0.00,-0.00,-35.44,-18.12,0.00,2.775"
" 196/ 158/ 1,0.00,-0.00,9.75,-1.02,-0.00,3.725"
" 196/ 158/ 2,0.00,-0.00,4.55,-0.51,-0.00,3.725"
" 196/ 158/ 3,0.00,-0.00,-0.09,0.13,-0.00,3.725"
" 196/ 158/ 4,0.00,-0.00,1.34,-0.21,-0.00,3.725"
" 196/ 158/ 6,0.00,-0.00,21.79,-2.08,-0.00,3.725"
" 196/ 158/ 7,0.00,-0.00,14.64,-1.48,-0.00,3.725"
" 196/ 165/ 1,0.00,-0.00,-14.61,-10.07,0.00,3.725"
" 196/ 165/ 2,0.00,-0.00,-6.80,-4.71,0.00,3.725"
" 196/ 165/ 3,0.00,-0.00,-0.09,-0.20,0.00,3.725"
" 196/ 165/ 4,0.00,-0.00,-1.90,-1.25,0.00,3.725"
" 196/ 165/ 6,0.00,-0.00,-32.99,-22.94,0.00,3.725"
" 196/ 165/ 7,0.00,-0.00,-22.05,-15.26,0.00,3.725"
" 197/ 132/ 1,47.08,-3.76,6.45,-8.23,-5.04,2.800"
" 197/ 132/ 2,20.89,-1.95,3.57,-4.56,-2.62,2.800"
" 197/ 132/ 3,-0.49,-0.67,0.91,-1.71,-1.03,2.800"
" 197/ 132/ 4,6.21,-0.22,0.57,-0.45,-0.23,2.800"
" 197/ 132/ 6,103.42,-9.38,16.27,-21.15,-12.84,2.800"
" 197/ 132/ 7,69.67,-5.99,10.46,-13.42,-8.13,2.800"
" 197/ 165/ 1,42.71,-3.76,6.45,9.83,5.48,2.800"
" 197/ 165/ 2,20.89,-1.95,3.57,5.44,2.86,2.800"
" 197/ 165/ 3,-0.49,-0.67,0.91,0.83,0.84,2.800"
" 197/ 165/ 4,6.21,-0.22,0.57,1.14,0.40,2.800"
" 197/ 165/ 6,97.52,-9.38,16.27,24.29,13.76,2.800"
" 197/ 165/ 7,65.29,-5.99,10.46,15.82,8.80,2.800"
" 198/ 163/ 1,0.00,-0.00,36.04,-22.47,-0.00,1.350"
" 198/ 163/ 2,0.00,-0.00,19.71,-12.50,-0.00,1.350"
" 198/ 163/ 3,0.00,-0.00,-0.39,0.74,-0.00,1.350"
" 198/ 163/ 4,0.00,0.00,5.83,-3.94,-0.00,1.350"
" 198/ 163/ 6,0.00,-0.00,86.46,-53.95,-0.00,1.350"
" 198/ 163/ 7,0.00,-0.00,57.42,-35.96,-0.00,1.350"
" 198/ 164/ 1,0.00,-0.00,24.29,18.14,0.00,1.350"
" 198/ 164/ 2,0.00,-0.00,13.55,9.87,0.00,1.350"
" 198/ 164/ 3,0.00,-0.00,-0.39,0.21,0.00,1.350"
" 198/ 164/ 4,0.00,0.00,4.07,2.71,-0.00,1.350"
" 198/ 164/ 6,0.00,-0.00,58.70,43.70,0.00,1.350"
" 198/ 164/ 7,0.00,-0.00,38.97,28.89,0.00,1.350"
" 199/ 157/ 1,0.00,-0.00,22.17,-11.29,-0.00,3.725"
" 199/ 157/ 2,0.00,-0.00,12.60,-6.76,-0.00,3.725"
" 199/ 157/ 3,0.00,-0.00,0.13,-0.37,-0.00,3.725"
" 199/ 157/ 4,0.00,-0.00,3.53,-1.75,-0.00,3.725"
" 199/ 157/ 6,0.00,-0.00,54.27,-28.40,-0.00,3.725"
" 199/ 157/ 7,0.00,-0.00,35.84,-18.62,-0.00,3.725"
" 199/ 164/ 1,0.00,-0.00,-19.54,-6.41,0.00,3.725"
" 199/ 164/ 2,0.00,-0.00,-10.89,-3.58,0.00,3.725"
" 199/ 164/ 3,0.00,-0.00,0.13,0.12,0.00,3.725"
" 199/ 164/ 4,0.00,-0.00,-3.18,-1.08,0.00,3.725"
" 199/ 164/ 6,0.00,-0.00,-47.35,-15.51,0.00,3.725"
" 199/ 164/ 7,0.00,-0.00,-31.37,-10.29,0.00,3.725"
" 200/ 162/ 1,-0.00,-0.00,13.31,-6.23,-0.00,2.500"
" 200/ 162/ 2,-0.00,-0.00,7.72,-3.33,-0.00,2.500"
" 200/ 162/ 3,-0.00,-0.00,0.85,-1.07,-0.00,2.500"
" 200/ 162/ 4,-0.00,-0.00,1.78,-0.41,-0.00,2.500"
" 200/ 162/ 6,-0.00,-0.00,33.48,-15.64,-0.00,2.500"
" 200/ 162/ 7,-0.00,-0.00,21.82,-10.01,-0.00,2.500"
" 200/ 163/ 1,-0.00,-0.00,-19.87,-14.32,0.00,2.500"
" 200/ 163/ 2,-0.00,-0.00,-11.69,-8.22,0.00,2.500"
" 200/ 163/ 3,-0.00,-0.00,0.85,1.04,0.00,2.500"
" 200/ 163/ 4,-0.00,-0.00,-3.76,-2.87,0.00,2.500"
" 200/ 163/ 6,-0.00,-0.00,-48.74,-34.44,0.00,2.500"
" 200/ 163/ 7,-0.00,-0.00,-32.44,-23.11,0.00,2.500"
" 201/ 130/ 1,80.38,0.50,-5.47,7.30,0.60,2.800"
" 201/ 130/ 2,40.97,0.10,-2.77,3.70,0.10,2.800"
" 201/ 130/ 3,-2.20,-0.10,-0.78,1.33,0.01,2.800"
" 201/ 130/ 4,12.81,0.08,-0.40,0.39,0.03,2.800"
" 201/ 130/ 6,185.87,0.83,-13.28,18.07,0.86,2.800"
" 201/ 130/ 7,124.53,0.61,-8.58,11.55,0.65,2.800"
" 201/ 163/ 1,76.01,0.50,-5.47,-8.01,-0.80,2.800"
" 201/ 163/ 2,40.97,0.10,-2.77,-4.07,-0.18,2.800"
" 201/ 163/ 3,-2.20,-0.10,-0.78,-0.86,0.30,2.800"
" 201/ 163/ 4,12.81,0.08,-0.40,-0.73,-0.20,2.800"
" 201/ 163/ 6,179.97,0.83,-13.28,-19.35,-1.03,2.800"
" 201/ 163/ 7,120.16,0.61,-8.58,-12.57,-0.88,2.800"
" 202/ 161/ 1,-0.00,-0.00,24.01,-23.20,-0.00,2.350"
" 202/ 161/ 2,-0.00,0.00,13.73,-12.94,0.00,2.350"
" 202/ 161/ 3,-0.00,-0.00,0.09,-0.56,-0.00,2.350"
" 202/ 161/ 4,-0.00,0.00,3.88,-3.41,0.00,2.350"
" 202/ 161/ 6,-0.00,-0.00,59.06,-56.87,-0.00,2.350"
" 202/ 161/ 7,-0.00,-0.00,38.97,-37.41,-0.00,2.350"
" 202/ 162/ 1,-0.00,-0.00,-6.23,-2.19,0.00,2.350"
" 202/ 162/ 2,-0.00,0.00,-3.84,-1.24,-0.00,2.350"
" 202/ 162/ 3,-0.00,-0.00,0.09,-0.36,0.00,2.350"
" 202/ 162/ 4,-0.00,0.00,-1.14,-0.18,-0.00,2.350"
" 202/ 162/ 6,-0.00,-0.00,-15.63,-5.53,0.00,2.350"
" 202/ 162/ 7,-0.00,-0.00,-10.33,-3.55,0.00,2.350"
" 203/ 156/ 1,0.00,-0.00,18.90,-5.61,-0.00,3.725"
" 203/ 156/ 2,0.00,-0.00,10.91,-3.69,-0.00,3.725"
" 203/ 156/ 3,0.00,-0.00,-0.12,-0.17,-0.00,3.725"
" 203/ 156/ 4,0.00,-0.00,3.17,-0.97,-0.00,3.725"
" 203/ 156/ 6,0.00,-0.00,46.41,-14.68,-0.00,3.725"
" 203/ 156/ 7,0.00,-0.00,30.70,-9.59,-0.00,3.725"
" 203/ 162/ 1,0.00,-0.00,-23.93,-14.98,0.00,3.725"
" 203/ 162/ 2,0.00,-0.00,-13.37,-8.28,0.00,3.725"
" 203/ 162/ 3,0.00,-0.00,-0.12,-0.60,0.00,3.725"
" 203/ 162/ 4,0.00,-0.00,-3.76,-2.06,0.00,3.725"
" 203/ 162/ 6,0.00,-0.00,-58.25,-36.74,0.00,3.725"
" 203/ 162/ 7,0.00,-0.00,-38.50,-24.10,0.00,3.725"
" 204/ 129/ 1,47.85,-5.51,-1.63,2.13,-7.13,2.800"
" 204/ 129/ 2,24.93,-3.09,-0.87,1.14,-3.98,2.800"
" 204/ 129/ 3,0.87,-0.77,-0.26,0.36,-1.44,2.800"
